overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,P2O5 wt %,predicted_phases,salt_cation_loading,wf_volume_per_100g_salt,melting_temperature_value,cohesive_energy_value,bulk_modulus_value,has_no_salt_cations,has_no_phophates,has_unreacted_element,has_unreacted_waste_salt,has_binary_alkali_compounds,total_filter_score
Na1.1O2.55Fe0.25P0.65,55.00000000000001,12.5,32.5,34.02668788039373,19.924878976581407,46.048433143024866,0.57*Na3Fe(PO4)2 + 0.36*Na4P2O7 + 0.07*Fe2O3,25.2429525870481,52.69808263735545,2105.915105000006,5.042142497448597,148.81795904102339,False,False,False,False,True,-1
Na1.1O2.5Fe0.3P0.6,55.00000000000001,15.0,30.0,33.87668576743608,23.804451367696196,42.31886286486773,0.50*Na4P2O7 + 0.25*Na3Fe(PO4)2 + 0.25*Fe2O3,25.131672399018733,53.32900897192781,2084.696603750006,4.966634599087218,141.16525947986634,False,False,False,False,True,-1
Na1.1O2.45Fe0.35P0.55,55.00000000000001,17.5,27.500000000000004,33.72800037847342,27.64996873147202,38.62203089005457,0.61*Na4P2O7 + 0.39*Fe2O3,25.021369032521118,53.95993530650018,2068.1933250000056,4.9079062336950345,135.21315982118867,False,False,False,False,True,-1
Na1.1O2.4Fe0.4P0.5,55.00000000000001,20.0,25.0,33.58061445189072,31.461877512854,34.957508035255294,0.40*Na4P2O7 + 0.40*Fe2O3 + 0.20*Na3PO4,24.912029681897167,53.334133895763,2074.3605850000054,4.89738665459794,135.0802552809908,False,False,False,False,True,-1
Na1.1O2.35Fe0.45P0.45,55.00000000000001,22.5,22.5,33.434511026482106,35.24061638716932,31.32487258634857,0.23*Na4P2O7 + 0.36*Na3PO4 + 0.41*Fe2O3,24.803641764349692,52.70833248502577,2079.4065250000053,4.888779726245772,134.97151520264708,False,False,False,False,True,-1
Na1.1O2.3Fe0.5P0.4,55.00000000000001,25.0,20.0,33.28967343494408,38.98661642841641,27.723710136639518,0.50*Na3PO4 + 0.42*Fe2O3 + 0.08*Na4P2O7,24.69619291511497,52.08253107428858,2083.6114750000056,4.881607285952301,134.880898470694,False,False,False,False,True,-1
Na1.1O2.25Fe0.55P0.35,55.00000000000001,27.500000000000004,17.5,33.146085297536985,42.70030127319871,24.153613429264308,0.54*Na3PO4 + 0.38*Fe2O3 + 0.08*NaFeO2,24.58967098276086,51.142389599463755,2093.7080942307753,4.893669203033083,136.48088929593115,False,False,False,False,True,-1
Na1.1O2.2Fe0.6P0.3,55.00000000000001,30.0,15.0,33.00373051591001,46.382087280434135,20.61418220365587,0.43*Na3PO4 + 0.29*Fe2O3 + 0.29*NaFeO2,24.484064024605523,49.57356799646366,2114.5054250000057,4.937679669856378,140.96611925750108,False,False,False,False,True,-1
Na1.1O2.15Fe0.65P0.25,55.00000000000001,32.5,12.5,32.86259326708442,50.03238368696669,17.105023045948894,0.33*Na3PO4 + 0.47*NaFeO2 + 0.20*Fe2O3,24.37936030225401,48.00474639346355,2132.529778333339,4.975822074436568,144.85331855752838,False,False,False,False,True,-1
Na1.1O2.1Fe0.7P0.2,55.00000000000001,35.0,10.0,32.72265799759076,53.65159275920224,13.625749243207002,0.62*NaFeO2 + 0.25*Na3PO4 + 0.13*Fe2O3,24.27554827724879,46.43592479046347,2148.301087500006,5.009196678444234,148.25461794505222,False,False,False,False,True,-1
Na1.1O2.05Fe0.75P0.15,55.00000000000001,37.5,7.5,32.58390941775492,57.24010994088668,10.175980641358384,0.76*NaFeO2 + 0.18*Na3PO4 + 0.06*Fe2O3,24.172616606830914,44.86710318746338,2162.216948529418,5.038644858450997,151.25576446345565,False,False,False,False,True,-1
Na1.1O2Fe0.8P0.1,55.00000000000001,40.0,5.0,32.446332496129216,60.79832399714028,6.755343506730503,0.89*NaFeO2 + 0.11*Na3PO4,24.07055413980865,43.29828158446326,2174.586602777784,5.06482101845701,153.92345025759204,False,False,False,False,True,-1
Na1.1O1.95Fe0.85P0.05,55.00000000000001,42.5,2.5,32.30991245406379,64.32661715485844,3.3634703910777803,0.89*NaFeO2 + 0.06*Na3PO4 + 0.06*Na3FeO3,23.969349912530184,42.74534552029076,2179.4041369444503,5.072407003924626,154.48135185958137,False,False,False,False,True,-1
Na1.1O1.9Fe0.9,55.00000000000001,45.0,0.0,32.17463476041446,67.82536523958554,0.0,0.89*NaFeO2 + 0.11*Na3FeO3,23.868993144957667,42.19240945611824,2184.221671111117,5.0799929893922435,155.03925346157075,False,True,False,False,False,-1
Na1.15O2.7P0.85,57.49999999999999,0.0,42.5,37.13660713146344,0.0,62.86339286853657,0.27*Na5P3O10 + 0.73*NaPO3,27.550069414881794,57.96638218094394,2044.442070454551,4.980243122462906,146.04697680295172,False,False,False,False,True,-1
Na1.15O2.65Fe0.05P0.8,57.49999999999999,2.5,40.0,36.9657342321779,4.140951958396078,58.893313809426026,0.57*Na5P3O10 + 0.14*NaFeP2O7 + 0.29*NaPO3,27.423306078108077,56.278413267138006,2057.2853250000053,5.002239912785981,147.16280082702758,False,False,False,False,True,-1
Na1.15O2.6Fe0.1P0.75,57.49999999999999,5.0,37.5,36.79642657116019,8.243971766652287,54.95960166218753,0.57*Na4P2O7 + 0.29*NaFeP2O7 + 0.14*Na5P3O10,27.297703925035854,54.945808094349296,2074.8742678571484,5.021684366527296,148.36848044487246,False,False,False,False,True,-1
Na1.15O2.55Fe0.15P0.7,57.49999999999999,7.5,35.0,36.62866273950784,12.30957825038105,51.06175901011111,0.83*Na4P2O7 + 0.17*Na3Fe3(PO4)4,27.173247073310904,54.89043517739661,2059.8997750000053,5.003124687994141,147.1946510448782,False,False,False,False,True,-1
Na1.15O2.5Fe0.2P0.65,57.49999999999999,10.0,32.5,36.46242171697989,16.338280816330567,47.19929746668954,0.50*Na4P2O7 + 0.43*Na3Fe(PO4)2 + 0.07*Fe2O3,27.049919928910406,50.923201410415,2090.3840885714344,5.022082173893728,147.54216553759687,False,False,False,False,True,-1
Na1.15O2.45Fe0.25P0.6,57.49999999999999,12.5,30.0,36.29768286321693,20.330579665159043,43.37173747162403,0.62*Na4P2O7 + 0.13*Na3Fe(PO4)2 + 0.25*Fe2O3,26.927707179629607,51.52669616522334,2071.106964375005,4.949081815976706,140.04894016436813,False,False,False,False,True,-1
Na1.15O2.4Fe0.3P0.55,57.49999999999999,15.0,27.500000000000004,36.13442590919811,24.286965998466975,39.57860809233492,0.56*Na4P2O7 + 0.33*Fe2O3 + 0.11*Na3PO4,26.80659378874391,51.52914721575323,2066.8746916666723,4.9125610449393875,136.79241775560374,False,False,False,False,True,-1
Na1.15O2.35Fe0.35P0.5,57.49999999999999,17.5,25.0,35.972630948927616,28.207922220267346,35.81944683080503,0.35*Na4P2O7 + 0.30*Na3PO4 + 0.35*Fe2O3,26.686564988841692,50.93055456200459,2073.1738150000056,4.901575984717859,136.50158742196436,False,False,False,False,True,-1
Na1.15O2.3Fe0.4P0.45,57.49999999999999,20.0,22.5,35.81227843134355,32.0939221330674,32.09379943558905,0.45*Na3PO4 + 0.18*Na4P2O7 + 0.36*Fe2O3,26.567606275821593,50.33196190825596,2078.327643181824,4.892588208172971,136.2636353308049,False,False,False,False,True,-1
Na1.15O2.25Fe0.45P0.4,57.49999999999999,22.5,20.0,35.65334915244218,35.9454311287293,28.401219718828525,0.58*Na3PO4 + 0.38*Fe2O3 + 0.04*Na4P2O7,26.449703403049984,49.73336925450733,2082.6225000000054,4.885098394385564,136.06534192150528,False,False,False,False,True,-1
Na1.15O2.2Fe0.5P0.35,57.49999999999999,25.0,17.5,35.49582424761108,39.76290637427118,24.741269378117746,0.54*Na3PO4 + 0.31*Fe2O3 + 0.15*NaFeO2,26.332842375673245,48.53343039119976,2099.33377884616,4.915022669685202,139.2508882335698,False,False,False,False,True,-1
Na1.15O2.15Fe0.55P0.3,57.49999999999999,27.500000000000004,15.0,35.33968518416449,43.54679699276446,21.11351782307106,0.43*Na3PO4 + 0.36*NaFeO2 + 0.21*Fe2O3,26.217009445079963,47.03281842311273,2119.729275000006,4.957507888890489,143.53826112816554,False,False,False,False,True,-1
Na1.15O2.1Fe0.6P0.25,57.49999999999999,30.0,12.5,35.18491375407493,47.29754423947755,17.517542006447524,0.33*Na3PO4 + 0.53*NaFeO2 + 0.13*Fe2O3,26.102191103508986,45.53220645502567,2137.4053716666726,4.994328412201738,147.25398430348184,False,False,False,False,True,-1
Na1.15O2.05Fe0.65P0.2,57.49999999999999,32.5,10.0,35.031492066894934,51.01558167341131,13.952926259693758,0.69*NaFeO2 + 0.25*Na3PO4 + 0.06*Fe2O3,25.98837407879818,44.031594486938616,2152.871956250006,5.02654637009908,150.50524208188364,False,False,False,False,True,-1
Na1.15O2.0Fe0.7P0.15,57.49999999999999,35.0,7.5,34.87940254286316,54.70133532436605,10.419262132770783,0.82*NaFeO2 + 0.18*Na3PO4,25.875545329270295,42.530982518851566,2166.5189426470647,5.0549739800085005,153.37399894517932,False,False,False,False,True,-1
Na1.15O1.95Fe0.75P0.1,57.49999999999999,37.5,5.0,34.72862790618932,58.35522385567554,6.916148238135158,0.82*NaFeO2 + 0.12*Na3PO4 + 0.06*Na3FeO3,25.763692038751216,42.00208715312133,2171.6198611764767,5.063006199915389,153.96471828846222,False,False,False,False,True,-1
Na1.15O1.9Fe0.8P0.05,57.49999999999999,40.0,2.5,34.57915117851247,61.97765872273825,3.4431900987492847,0.82*NaFeO2 + 0.12*Na3FeO3 + 0.06*Na3PO4,25.65280161171709,41.473191787391116,2176.7207797058886,5.071038419822277,154.555437631745,False,False,False,False,True,-1
Na1.15O1.85Fe0.85,57.49999999999999,42.5,0.0,34.430955672527666,65.56904432747234,0.0,0.82*NaFeO2 + 0.18*Na3FeO3,25.542861668566097,40.94429642166086,2181.8216982353,5.079070639729164,155.14615697502785,False,True,False,False,False,-1
Na1.2O2.6P0.8,60.0,0.0,40.0,39.57568751613943,0.0,60.424312483860575,0.50*Na5P3O10 + 0.50*NaPO3,29.359519418443604,53.99773472587016,2041.1587750000056,4.979850744719601,145.91593739537188,False,False,False,False,True,-1
Na1.2O2.55Fe0.05P0.75,60.0,2.5,37.5,39.389735984130965,4.228638109387664,56.38162590648137,0.50*Na5P3O10 + 0.33*Na4P2O7 + 0.17*NaFeP2O7,29.221569885345428,52.55037630937685,2057.8164583333382,5.00389401117606,147.22646805063232,False,False,False,False,True,-1
Na1.2O2.5Fe0.1P0.7,60.0,5.0,35.0,39.20552371504446,8.41772444205919,52.376751842896354,0.85*Na4P2O7 + 0.08*Na3Fe3(PO4)4 + 0.08*NaFeP2O7,29.084910637438316,51.970442704327894,2058.2840711538515,5.000103841497336,147.0887973285969,False,False,False,False,True,-1
Na1.2O2.45Fe0.15P0.65,60.0,7.5,32.5,39.02302642066125,12.567811325203818,48.40916225413493,0.64*Na4P2O7 + 0.29*Na3Fe(PO4)2 + 0.07*Fe2O3,28.949523656325955,49.29622695238624,2074.853072142863,5.002021850338858,146.26637203417036,False,False,False,False,True,-1
Na1.2O2.4Fe0.2P0.6,60.0,10.0,30.0,38.84222026290301,16.679440849576967,44.47833888752001,0.75*Na4P2O7 + 0.25*Fe2O3,28.81539125755178,49.87457609241092,2057.5173250000057,4.931529032866195,138.93262084886993,False,False,False,False,True,-1
Na1.2O2.35Fe0.25P0.55,60.0,12.5,27.500000000000004,38.66308184345164,20.753145105549876,40.58377305099848,0.50*Na4P2O7 + 0.22*Na3PO4 + 0.28*Fe2O3,28.6824960828987,49.30092479923518,2065.556058333339,4.91721585618374,138.3716756900188,False,False,False,False,True,-1
Na1.2O2.3Fe0.3P0.5,60.0,15.0,25.0,38.485588193655,24.78944641265738,36.72496539368761,0.30*Na4P2O7 + 0.40*Na3PO4 + 0.30*Fe2O3,28.55082109290063,48.7272735060594,2071.9870450000053,4.905765314837776,137.92291956293792,False,False,False,False,True,-1
Na1.2O2.25Fe0.35P0.45,60.0,17.5,22.5,38.30971676470952,28.78885754285173,32.90142569243876,0.55*Na3PO4 + 0.14*Na4P2O7 + 0.32*Fe2O3,28.420349559559142,48.15362221288361,2077.248761363642,4.896396690100169,137.55575545896266,False,False,False,False,True,-1
Na1.2O2.2Fe0.4P0.4,60.0,20.0,20.0,38.1354454181107,32.75188193766289,29.11267264422641,0.67*Na3PO4 + 0.33*Fe2O3,28.291065059259324,47.57997091970786,2081.6335250000056,4.88858950281883,137.24978537231664,False,False,False,False,True,-1
Na1.2O2.15Fe0.45P0.35,60.0,22.5,17.5,37.96275241636313,36.67901391945853,25.358233664178343,0.54*Na3PO4 + 0.23*Fe2O3 + 0.23*NaFeO2,28.16295146587779,46.1418844502911,2104.9594634615446,4.936376136337322,142.02088717120847,False,False,False,False,True,-1
Na1.2O2.1Fe0.5P0.3,60.0,25.0,15.0,37.791616413941696,40.57073889698983,21.637644689068473,0.43*Na3PO4 + 0.43*NaFeO2 + 0.14*Fe2O3,28.03599294407731,44.70379798087435,2124.9531250000055,4.9773361079246,146.11040299882998,False,False,False,False,True,-1
Na1.2O2.05Fe0.55P0.25,60.0,27.500000000000004,12.5,37.62201644849625,44.42753356540269,17.95044998610106,0.33*Na3PO4 + 0.60*NaFeO2 + 0.07*Fe2O3,27.910173942781814,43.26571151145761,2142.280965000006,5.012834749966908,149.65465004943536,False,False,False,False,True,-1
Na1.2O2Fe0.6P0.2,60.0,30.0,10.0,37.453931932292036,48.24986610088725,14.296201966820712,0.75*NaFeO2 + 0.25*Na3PO4,27.785479188826507,41.82762504204084,2157.4428250000055,5.043896061753927,152.75586621871503,False,False,False,False,True,-1
Na1.2O1.95Fe0.65P0.15,60.0,32.5,7.5,37.28734264387849,52.03819635013296,10.674461005988537,0.75*NaFeO2 + 0.19*Na3PO4 + 0.06*Na3FeO3,27.661893680777226,41.32076698321603,2162.862550937506,5.052430295404997,153.3835055209531,False,False,False,False,True,-1
Na1.2O1.9Fe0.7P0.1,60.0,35.0,5.0,37.122228719979525,55.79297601474988,7.084795265270598,0.75*NaFeO2 + 0.12*Na3PO4 + 0.13*Na3FeO3,27.539402682914194,40.81390892439122,2168.2822768750057,5.060964529056065,154.01114482319107,False,False,False,False,True,-1
Na1.2O1.85Fe0.75P0.05,60.0,37.5,2.5,36.95857064759811,59.5146488308118,3.5267805215900894,0.75*NaFeO2 + 0.19*Na3FeO3 + 0.06*Na3PO4,27.417991719374825,40.307050865566424,2173.702002812506,5.069498762707132,154.63878412542914,False,False,False,False,True,-1
Na1.2O1.8Fe0.8,60.0,40.0,0.0,36.79634925632903,63.20365074367097,0.0,0.75*NaFeO2 + 0.25*Na3FeO3,27.2976465684508,39.80019280674162,2179.121728750006,5.078032996358202,155.26642342766715,False,True,False,False,False,-1
Na1.25O2.5P0.75,62.5,0.0,37.5,42.12080840529372,0.0,57.87919159470628,1.00*Na5P3O10,31.247636362386494,50.346579067202256,2033.9355250000053,4.97898751368433,145.6276506986962,False,False,False,False,True,-1
Na1.25O2.45Fe0.05P0.7,62.5,2.5,35.0,41.91861681074888,4.320118169508858,53.761265019742254,0.86*Na4P2O7 + 0.14*NaFeP2O7,31.097639017580686,49.28404962910461,2056.8991821428626,4.997514544500074,146.99806557178434,False,False,False,False,True,-1
Na1.25O2.4Fe0.1P0.65,62.5,5.0,32.5,41.71835709442179,8.598958944630814,49.682683960947394,0.79*Na4P2O7 + 0.14*Na3Fe(PO4)2 + 0.07*Fe2O3,30.949074851062065,47.79941045099981,2059.322055714291,4.981961526783987,144.99057853074376,False,False,False,False,True,-1
Na1.25O2.35Fe0.15P0.6,62.5,7.5,30.0,41.52000170020821,12.837111101703618,45.642887198088175,0.69*Na4P2O7 + 0.12*Na3PO4 + 0.19*Fe2O3,30.8019234201288,47.80166541748729,2056.0338625000054,4.936765695516092,140.70928602508687,False,False,False,False,True,-1
Na1.25O2.3Fe0.2P0.55,62.5,10.0,27.500000000000004,41.32352359360034,17.03515227239689,41.64132413400277,0.44*Na4P2O7 + 0.33*Na3PO4 + 0.22*Fe2O3,30.6561646690294,47.25096017603856,2064.2374250000057,4.921870667428093,139.9509336244339,False,False,False,False,True,-1
Na1.25O2.25Fe0.25P0.5,62.5,12.5,25.0,41.12889624940364,21.193649206160323,37.67745454443603,0.50*Na3PO4 + 0.25*Na4P2O7 + 0.25*Fe2O3,30.51177891985012,46.70025493458981,2070.800275000006,4.909954644957693,139.34425170391154,False,False,False,False,True,-1
Na1.25O2.2Fe0.3P0.45,62.5,15.0,22.5,40.93609363979909,25.313158025290182,33.75074833491073,0.64*Na3PO4 + 0.27*Fe2O3 + 0.09*Na4P2O7,30.368746863658973,46.149549693141076,2076.1698795454604,4.900205172027367,138.84787558712048,False,False,False,False,True,-1
Na1.25O2.15Fe0.35P0.4,62.5,17.5,20.0,40.745090222739684,29.394224472855047,29.860685304405255,0.67*Na3PO4 + 0.25*Fe2O3 + 0.08*NaFeO2,30.22704955189763,45.32222519529521,2087.728016666673,4.911722425025292,140.25061755475855,False,False,False,False,True,-1
Na1.25O2.1Fe0.4P0.35,62.5,20.0,17.5,40.55586093067035,33.43738415371312,26.006754915616536,0.54*Na3PO4 + 0.31*NaFeO2 + 0.15*Fe2O3,30.086668388013038,43.94166218465514,2110.5851480769284,4.957729602989439,144.79088610884708,False,False,False,False,True,-1
Na1.25O2.05Fe0.45P0.3,62.5,22.5,15.0,40.3683811595605,37.443162768844395,22.188456071595105,0.43*Na3PO4 + 0.50*NaFeO2 + 0.07*Fe2O3,29.947585119321356,42.56109917401506,2130.1769750000058,4.99716432695871,148.68254486949445,False,False,False,False,True,-1
Na1.25O2Fe0.5P0.25,62.5,25.0,12.5,40.18262675823968,41.412076343213386,18.405296898546933,0.67*NaFeO2 + 0.33*Na3PO4,29.809781829096384,41.180536163374974,2147.156558333339,5.031341087732078,152.05531579538885,False,False,False,False,True,-1
Na1.25O1.95Fe0.55P0.2,62.5,27.500000000000004,10.0,39.99857401802607,45.34463144736943,14.656794534604506,0.67*NaFeO2 + 0.27*Na3PO4 + 0.07*Na3FeO3,29.673240928875355,40.69395242690317,2152.9375993333397,5.040444270293218,152.7247977177761,False,False,False,False,True,-1
Na1.25O1.9Fe0.6P0.15,62.5,30.0,7.5,39.816199662638795,49.24132541298478,10.942474924376421,0.67*NaFeO2 + 0.20*Na3PO4 + 0.13*Na3FeO3,29.537945150975485,40.20736869043134,2158.718640333339,5.049547452854357,153.39427964016332,False,False,False,False,True,-1
Na1.25O1.85Fe0.65P0.1,62.5,32.5,5.0,39.63548083838504,53.10264654252289,7.261872619092088,0.67*NaFeO2 + 0.20*Na3FeO3 + 0.13*Na3PO4,29.40387754121399,39.720784953959516,2164.499681333339,5.058650635415496,154.06376156255052,False,False,False,False,True,-1
Na1.25O1.8Fe0.7P0.05,62.5,35.0,2.5,39.456395104612994,56.92907431322259,3.614530582164408,0.67*NaFeO2 + 0.27*Na3FeO3 + 0.07*Na3PO4,29.271021451825725,39.2342012174877,2170.2807223333393,5.067753817976636,154.73324348493776,False,False,False,False,True,-1
Na1.25O1.75Fe0.75,62.5,37.5,0.0,39.278920424422694,60.721079575577306,0.0,0.67*NaFeO2 + 0.33*Na3FeO3,29.139360534571797,38.7476174810159,2176.0617633333395,5.076857000537776,155.402725407325,False,True,False,False,False,-1
Na1.3O2.4P0.7,65.0,0.0,35.0,44.77903872508442,0.0,55.22096127491557,0.67*Na4P2O7 + 0.33*Na5P3O10,33.21966438238649,47.290641768562544,2036.8455250000056,4.975695885477634,145.6276506986962,False,False,False,False,True,-1
Na1.3O2.35Fe0.05P0.65,65.0,2.5,32.5,44.55933391111,4.415643809373499,51.025022279516485,0.93*Na4P2O7 + 0.07*Fe2O3,33.05667472492124,46.41773368048924,2043.7910392857198,4.961901203229118,143.71478502731725,False,False,False,False,True,-1
Na1.3O2.3Fe0.1P0.6,65.0,5.0,30.0,44.34177449949518,8.788169161411693,46.870056339093125,0.62*Na4P2O7 + 0.25*Na3PO4 + 0.12*Fe2O3,32.895276650222826,45.88820940986545,2054.5504000000055,4.94200235816599,142.48595120130386,False,False,False,False,True,-1
Na1.3O2.25Fe0.15P0.55,65.0,7.5,27.500000000000004,44.126329218364624,13.118204560607282,42.755466221028094,0.39*Na4P2O7 + 0.44*Na3PO4 + 0.17*Fe2O3,32.73544695901695,45.35868513924167,2062.9187916666724,4.926525478672446,141.53019155884897,False,False,False,False,True,-1
Na1.3O2.2Fe0.2P0.5,65.0,10.0,25.0,43.91296740067231,17.406366355548485,38.68066624377919,0.60*Na3PO4 + 0.20*Na4P2O7 + 0.20*Fe2O3,32.577162900726435,44.8291608686179,2069.6135050000057,4.914143975077612,140.76558384488507,False,False,False,False,True,-1
Na1.3O2.15Fe0.25P0.45,65.0,12.5,22.5,43.70165896964939,21.653259031389,34.64508199896162,0.73*Na3PO4 + 0.23*Fe2O3 + 0.05*Na4P2O7,32.42040216267563,44.29963659799411,2075.090997727278,4.904013653954565,140.13999571527827,False,False,False,False,True,-1
Na1.3O2.1Fe0.3P0.4,65.0,15.0,20.0,43.492374424670125,25.859475493914296,30.648150081415576,0.67*Na3PO4 + 0.17*Fe2O3 + 0.17*NaFeO2,32.26514285960495,43.23815221891432,2093.8225083333396,4.934855347231755,143.2514497372004,False,False,False,False,True,-1
Na1.3O2.05Fe0.35P0.35,65.0,17.5,17.5,43.285084827522155,30.025597345484563,26.689317826993292,0.54*Na3PO4 + 0.38*NaFeO2 + 0.08*Fe2O3,32.11136352348537,41.91068778560657,2116.2108326923135,4.97908306964156,147.56088504648577,False,False,False,False,True,-1
Na1.3O2Fe0.4P0.3,65.0,20.0,15.0,43.07976178906737,34.15219515312395,22.768043057808683,0.43*Na3PO4 + 0.57*NaFeO2,31.959043093622764,40.58322335229879,2135.4008250000056,5.016992545992821,151.25468674015895,False,False,False,False,True,-1
Na1.3O1.95Fe0.45P0.25,65.0,22.5,12.5,42.87637745628075,38.239828709015846,18.883793834703397,0.36*Na3PO4 + 0.57*NaFeO2 + 0.07*Na3FeO3,31.8081609070424,40.11535437492204,2141.594797500006,5.026745955879757,151.97198879985956,False,False,False,False,True,-1
Na1.3O1.9Fe0.5P0.2,65.0,25.0,10.0,42.67490449965457,42.289047283653815,15.036048216691613,0.29*Na3PO4 + 0.57*NaFeO2 + 0.14*Na3FeO3,31.65869668914488,39.64748539754528,2147.7887700000056,5.036499365766692,152.68929085956012,False,False,False,False,True,-1
Na1.3O1.85Fe0.55P0.15,65.0,27.500000000000004,7.5,42.47531610095607,46.30038987188863,11.224294027155281,0.57*NaFeO2 + 0.21*Na3PO4 + 0.21*Na3FeO3,31.51063054462382,39.17961642016855,2153.9827425000058,5.0462527756536275,153.40659291926073,False,False,False,False,True,-1
Na1.3O1.8Fe0.6P0.1,65.0,30.0,5.0,42.277585941327125,50.274385432103095,7.448028626569787,0.57*NaFeO2 + 0.29*Na3FeO3 + 0.14*Na3PO4,31.363942948637742,38.711747442791804,2160.176715000006,5.0560061855405625,154.12389497896132,False,False,False,False,True,-1
Na1.3O1.75Fe0.65P0.05,65.0,32.5,2.5,42.0816881897146,54.211553118737235,3.7067586915481696,0.36*Na3FeO3 + 0.57*NaFeO2 + 0.07*Na3PO4,31.218614738226947,38.24387846541505,2166.370687500006,5.065759595427498,154.8411970386619,False,False,False,False,True,-1
Na1.3O1.7Fe0.7,65.0,35.0,0.0,41.887597491621136,58.11240250837887,0.0,0.43*Na3FeO3 + 0.57*NaFeO2,31.074627103968165,37.7760094880383,2172.564660000006,5.075513005314432,155.55849909836252,False,True,False,False,False,-1
Na1.35O2.3P0.65,67.5,0.0,32.5,47.558089990338864,0.0,52.44191000966113,0.86*Na4P2O7 + 0.14*Na3PO4,35.28132432332406,44.62640314489039,2042.095653571434,4.967885960543286,145.74525951442234,False,False,False,False,True,-1
Na1.35O2.25Fe0.05P0.6,67.5,2.5,30.0,47.31947374345932,4.515489462497416,48.16503679404326,0.56*Na4P2O7 + 0.38*Na3PO4 + 0.06*Fe2O3,35.10430507808773,44.116490884289696,2053.066937500005,4.9472390208158865,144.26261637752077,False,False,False,False,True,-1
Na1.35O2.2Fe0.1P0.55,67.5,5.0,27.500000000000004,47.08323999185014,8.985893427135725,43.93086658101413,0.56*Na3PO4 + 0.33*Na4P2O7 + 0.11*Fe2O3,34.9290533047652,43.606578623689025,2061.6001583333386,4.931180289916799,143.10944949326404,False,False,False,False,True,-1
Na1.35O2.15Fe0.15P0.5,67.5,7.5,25.0,46.84935323025917,13.411883782749939,39.73876298699089,0.70*Na3PO4 + 0.15*Na4P2O7 + 0.15*Fe2O3,34.75554266351996,43.096666363088325,2068.4267350000055,4.918333305197529,142.18691598585866,False,False,False,False,True,-1
Na1.35O2.1Fe0.2P0.45,67.5,10.0,22.5,46.617778655438634,17.794119133691048,35.58810221087032,0.82*Na3PO4 + 0.18*Fe2O3,34.58374733530264,42.58675410248766,2074.012115909097,4.907822135881762,141.43211584343607,False,False,False,False,True,-1
Na1.35O2.05Fe0.25P0.4,67.5,12.5,20.0,46.388482148880705,22.13324512653457,31.478272724584734,0.67*Na3PO4 + 0.25*NaFeO2 + 0.08*Fe2O3,34.413642009043315,41.30845501856167,2099.917000000006,4.957988269438218,146.25228191964223,False,False,False,False,True,-1
Na1.35O2Fe0.3P0.35,67.5,15.0,17.5,46.161430260059866,26.429894767194607,27.40867497274554,0.54*Na3PO4 + 0.46*NaFeO2,34.24520186921983,40.03015593463565,2121.836517307698,5.00043653629368,150.33088398412443,False,False,False,False,True,-1
Na1.35O1.95Fe0.35P0.3,67.5,17.5,15.0,45.936590190165106,30.68468872877031,23.378721081064587,0.46*Na3PO4 + 0.46*NaFeO2 + 0.08*Na3FeO3,34.07840258378915,39.57961543790249,2128.5069492307753,5.010940208479609,151.10336312534045,False,False,False,False,True,-1
Na1.35O1.9Fe0.4P0.25,67.5,20.0,12.5,45.713929776305235,34.898235650439446,19.387834573255322,0.38*Na3PO4 + 0.46*NaFeO2 + 0.15*Na3FeO3,33.91322029247023,39.12907494116933,2135.177381153852,5.021443880665541,151.87584226655648,False,False,False,False,True,-1
Na1.35O1.85Fe0.45P0.2,67.5,22.5,10.0,45.493417476171274,39.071132427701116,15.435450096127607,0.31*Na3PO4 + 0.46*NaFeO2 + 0.23*Na3FeO3,33.74963159536554,38.67853444443615,2141.847813076929,5.03194755285147,152.64832140777247,False,False,False,False,True,-1
Na1.35O1.8Fe0.5P0.15,67.5,25.0,7.5,45.275022353140706,43.20396449425859,11.5210131526007,0.31*Na3FeO3 + 0.23*Na3PO4 + 0.46*NaFeO2,33.58761354191051,38.227993947703,2148.5182450000057,5.0424512250374,153.4208005489885,False,False,False,False,True,-1
Na1.35O1.75Fe0.55P0.1,67.5,27.500000000000004,5.0,45.05871406180862,47.29730609582165,7.6439798423697525,0.38*Na3FeO3 + 0.46*NaFeO2 + 0.15*Na3PO4,33.42714362013984,37.77745345096984,2155.1886769230823,5.05295489722333,154.19327969020455,False,False,False,False,True,-1
Na1.35O1.7Fe0.6P0.05,67.5,30.0,2.5,44.84446283393174,51.351720556097355,3.8038166099708977,0.46*Na3FeO3 + 0.46*NaFeO2 + 0.08*Na3PO4,33.268199746259896,37.326912954236676,2161.8591088461594,5.06345856940926,154.96575883142057,False,False,False,False,True,-1
Na1.35O1.65Fe0.65,67.5,32.5,0.0,44.632239464771565,55.36776053522844,0.0,0.54*Na3FeO3 + 0.46*NaFeO2,33.11076025451729,36.87637245750352,2168.5295407692365,5.073962241595192,155.7382379726366,False,True,False,False,False,-1
Na1.4O2.2P0.6,70.0,0.0,30.0,50.46639101929051,0.0,49.53360898070948,0.50*Na4P2O7 + 0.50*Na3PO4,37.438869166969894,42.47132368196935,2051.5834750000054,4.952475683465783,146.03928155373777,False,False,False,False,True,-1
