Na2O,B2O3,SiO2,K_W_Tc,gamma_Tc,H_prime_Tc
0.6,0.175,0.225,0.13427483820224073,0.4611189542325524,0.2071887560842318
0.6,0.2,0.2,0.13325945628477423,0.461073341246587,0.20385599315478983
0.6,0.225,0.175,0.1327272860970743,0.4624297752023477,0.20268935568485713
0.6,0.25,0.15,0.13868183894414876,0.4612740282218144,0.19844246886177574
0.6,0.275,0.125,0.13368600664397373,0.46274907270944154,0.21567720095661866
0.6,0.3,0.1,0.1405842443934418,0.4725917358434865,0.20073096379009558
0.6,0.325,0.075,0.13941473909769192,0.4710278136730539,0.20759440595682865
0.6,0.35,0.05,0.148457765863112,0.480512014628118,0.2231482812406904
0.6,0.375,0.025,0.1510469447294122,0.48695589065866424,0.2489069250118635
0.6,0.4,0.0,0.11041042759465025,0.45456526625265503,0.10523400278642712
0.625,0.0,0.375,0.1540791231862057,0.4536648872910334,0.2748866643974526
0.625,0.025,0.35,0.1547414627074729,0.4877667597935998,0.2186390200241498
0.625,0.05,0.325,0.1474091363022627,0.4806849486175625,0.22398212391803965
0.625,0.075,0.3,0.13463763815469165,0.47149346533846265,0.21463248668071394
0.625,0.1,0.275,0.1311288185615037,0.4619658071638538,0.21017104555572344
0.625,0.125,0.25,0.13187589289189994,0.4585525068059864,0.2095698719093766
0.625,0.15,0.225,0.1318917496688202,0.46060613500965547,0.2107525650830458
0.625,0.175,0.2,0.1334643690414497,0.4620964967420191,0.2052419042677039
0.625,0.2,0.175,0.1334479558999359,0.46058582758999145,0.20006466796766836
0.625,0.225,0.15,0.13461358006358062,0.464240276252901,0.2005574986259756
0.625,0.25,0.125,0.13497937334272592,0.46083196666343446,0.2061588171375998
0.625,0.275,0.1,0.138352773277978,0.46573420244046543,0.2026942919769308
0.625,0.3,0.075,0.13953894591068255,0.47402758738583217,0.20480963223816762
0.625,0.325,0.05,0.14512320889874172,0.48044169995612845,0.22213133781442754
0.625,0.35,0.025,0.15192457326107867,0.4867040305045475,0.25303100689904756
0.625,0.375,0.0,0.1106330217221768,0.45412687111690103,0.10638746782969084
0.65,0.0,0.35,0.156962786459062,0.4559815120448319,0.2740353934712424
0.65,0.025,0.325,0.15567676425797097,0.4886733529107363,0.22162611681136096
0.65,0.05,0.3,0.1485737740258525,0.4811827383099252,0.22079692157048883
0.65,0.075,0.275,0.13440008397867248,0.4719444301610071,0.20798842832203993
0.65,0.1,0.25,0.13079725395448402,0.46203557335167617,0.2049869394111357
0.65,0.125,0.225,0.13245824533980524,0.4596195035773505,0.20198582280900898
0.65,0.15,0.2,0.1314231313722993,0.46160715943445196,0.20123194487786647
0.65,0.175,0.175,0.13426530310694487,0.4618649081159979,0.20370450588186897
0.65,0.2,0.15,0.13291026780722334,0.46233228303888135,0.19515797440438779
0.65,0.225,0.125,0.1299506181739946,0.463438645736454,0.2032823376651221
0.65,0.25,0.1,0.1370071818386032,0.46502076333174225,0.1927135360163934
0.65,0.275,0.075,0.13653110595080725,0.4718820940021567,0.1999026285598114
0.65,0.3,0.05,0.1453847510278215,0.48077415105752985,0.2213770998698784
0.65,0.325,0.025,0.15265577358642463,0.4873614706100559,0.26068794816556395
0.65,0.35,0.0,0.10861203668225582,0.4525281762074937,0.11552333567244641
0.675,0.0,0.325,0.15688909430187634,0.4559253414930181,0.25556246085302603
0.675,0.025,0.3,0.15567676425797097,0.4886733529107363,0.21889724770771923
0.675,0.05,0.275,0.14876415379656563,0.48118906929517746,0.21542224673837462
0.675,0.075,0.25,0.1330765735871972,0.4719240078037389,0.20812611259073857
0.675,0.1,0.225,0.13117739237420756,0.46301238157794955,0.2037559702613599
0.675,0.125,0.2,0.13240368629060048,0.460944811954719,0.20120243525107487
0.675,0.15,0.175,0.1335108568019989,0.4613520888931008,0.2030461222475759
0.675,0.175,0.15,0.133400390947688,0.4634432379014812,0.19652264458245855
0.675,0.2,0.125,0.13058581302359681,0.46146983906433614,0.19434962144671045
0.675,0.225,0.1,0.13353194238942934,0.465397417158777,0.18884775606667684
0.675,0.25,0.075,0.1381743182887765,0.4712445851373055,0.19282813502472712
0.675,0.275,0.05,0.14368673199734158,0.4790209171417066,0.22568183652512644
0.675,0.3,0.025,0.15090604247268802,0.4882509374519536,0.2527248255175066
0.675,0.325,0.0,0.10860645590546188,0.4518397497845935,0.12359681844717456
0.7,0.0,0.3,0.160337254930987,0.45860301458244507,0.251855753424961
0.7,0.025,0.275,0.15748514555947044,0.4893046803592981,0.21576740456722923
0.7,0.05,0.25,0.14988838270073956,0.48186992570681025,0.212336840552076
0.7,0.075,0.225,0.1337631081887484,0.47278901382838084,0.19492725253924426
0.7,0.1,0.2,0.1324021900428309,0.46411600899974415,0.19175105088323616
0.7,0.125,0.175,0.13554460098351595,0.4606221001003446,0.19144393689361863
0.7,0.15,0.15,0.13307646844179366,0.4633893164179331,0.1945513114124501
0.7,0.175,0.125,0.1328441260134863,0.46225853242584186,0.1886017626118067
0.7,0.2,0.1,0.13266645632632965,0.46365767766078625,0.18147299814833914
0.7,0.225,0.075,0.13451023193141545,0.4707506457439605,0.18416187037066303
0.7,0.25,0.05,0.14402847062799587,0.4790733250335832,0.22404226481274478
0.7,0.275,0.025,0.15078251597638345,0.4891768802993972,0.2553543937940068
0.7,0.3,0.0,0.10933346711052358,0.4505922298197582,0.12289271126466267
0.725,0.0,0.275,0.15662526343930103,0.45910715687022546,0.25831931830136373
0.725,0.025,0.25,0.1586057005338583,0.4893046803592981,0.21537444088092905
0.725,0.05,0.225,0.15157322095900705,0.4821094077976579,0.21455396101710045
0.725,0.075,0.2,0.13517164022283032,0.47279074912950236,0.19744614960408327
0.725,0.1,0.175,0.1339275797937591,0.4636996629767775,0.1922055862468711
0.725,0.125,0.15,0.13265476046528535,0.463418265548502,0.19266264018509122
0.725,0.15,0.125,0.13270240463354693,0.46478735336480415,0.1946939819216859
0.725,0.175,0.1,0.13179291851518055,0.46341059251956884,0.17579239978532765
0.725,0.2,0.075,0.13414917960056216,0.47037005197410836,0.17586394434898242
0.725,0.225,0.05,0.14451949300771652,0.48011344752543417,0.21849281401538317
0.725,0.25,0.025,0.153143554890116,0.489352632764218,0.2529709636743003
0.725,0.275,0.0,0.10818852683841007,0.45117778469861586,0.12233034202432863
0.75,0.0,0.25,0.1618793217662205,0.46071217106515144,0.2570572860094624
0.75,0.025,0.225,0.16037812286377354,0.4892732493167392,0.21537444088092905
0.75,0.05,0.2,0.15297321125457664,0.4821094077976579,0.21205746704699918
0.75,0.075,0.175,0.13844804000386693,0.47279074912950236,0.1961075840998409
0.75,0.1,0.15,0.13411482577522107,0.4648658217421051,0.19273504867902375
0.75,0.125,0.125,0.13383935837934505,0.46369253612102523,0.1932438193821835
0.75,0.15,0.1,0.1306961373964597,0.46464822949092166,0.18914016199472652
0.75,0.175,0.075,0.13315292048668714,0.47081863829682447,0.18327492870768577
0.75,0.2,0.05,0.1405491032400163,0.4788569460068511,0.21958495786564286
0.75,0.225,0.025,0.15482839314838345,0.48918413299407043,0.25298293773946046
0.75,0.25,0.0,0.10908308865647888,0.45152833419763155,0.12326384684032472
0.775,0.0,0.225,0.15888636941015474,0.4646025738548307,0.25425761388627977
0.775,0.025,0.2,0.16531225237951497,0.48935397161788274,0.21537444088092905
0.775,0.05,0.175,0.1588962736233078,0.482077976755099,0.2126756638424998
0.775,0.075,0.15,0.1375850445778346,0.4732396377066073,0.19914077273941785
0.775,0.1,0.125,0.13430933342179008,0.46638441306943335,0.1942258916958102
0.775,0.125,0.1,0.13333256436801194,0.4648394423272606,0.19011983906617202
0.775,0.15,0.075,0.13609498743402995,0.4700062269691103,0.18659564924948469
0.775,0.175,0.05,0.1420089605443253,0.47844276020657,0.22230378878098597
0.775,0.2,0.025,0.15336447994223024,0.48921487523862744,0.25679912338509203
0.775,0.225,0.0,0.11043521925077025,0.45173682498985,0.12253235963426538
0.8,0.0,0.2,0.16480217843542966,0.4658989425181433,0.25939638292971007
0.8,0.025,0.175,0.16456697812273216,0.48935397161788274,0.21537444088092905
0.8,0.05,0.15,0.15852838934094973,0.4818938271420897,0.2128556809075434
0.8,0.075,0.125,0.13941582327285512,0.473674663802114,0.20590830471526494
0.8,0.1,0.1,0.13365780503773922,0.4673700900358899,0.1939576140445393
0.8,0.125,0.075,0.13626131743676795,0.4707685637155533,0.1919560342056997
0.8,0.15,0.05,0.1438330914660037,0.4753777038081827,0.2208314259148015
0.8,0.175,0.025,0.15881382793917814,0.4892561774379697,0.2599868339866522
0.8,0.2,0.0,0.11283061321419764,0.45152945449866166,0.12349179555559717
0.825,0.0,0.175,0.16596473364846592,0.46514681071110814,0.25722585436997336
0.825,0.025,0.15,0.16533892539476802,0.48935397161788274,0.2147696657640363
0.825,0.05,0.125,0.158150999366525,0.4818938271420897,0.21247586307322336
0.825,0.075,0.1,0.13634147705682836,0.47337072750313586,0.20443909787035278
0.825,0.1,0.075,0.13755690679581065,0.4711595937474261,0.19902047733455497
0.825,0.125,0.05,0.14377301492528294,0.47540440494230646,0.21951997795211262
0.825,0.15,0.025,0.15810242862211785,0.4884058912787416,0.25950189039894506
0.825,0.175,0.0,0.11281901044639647,0.45250380490694214,0.12915439394900088
0.85,0.0,0.15,0.16684722182704698,0.46890366877448875,0.2564306338083869
0.85,0.025,0.125,0.16533892539476802,0.48935397161788274,0.21296371087758256
0.85,0.05,0.1,0.1546239921825817,0.48138370312933154,0.2112470635460406
0.85,0.075,0.075,0.13874756458609155,0.4767838107281647,0.1997053470207411
0.85,0.1,0.05,0.14546937829067486,0.4742042590064502,0.22023031426712414
0.85,0.125,0.025,0.15812094726408116,0.4883744342524095,0.2587760958742326
0.85,0.15,0.0,0.1106093989177265,0.45254539536051874,0.1318212671226832
0.875,0.0,0.125,0.16618123550163888,0.4692744186646237,0.2575653384797201
0.875,0.025,0.1,0.16525479729750125,0.48905799349346846,0.21923566471777176
0.875,0.05,0.075,0.15669177799852974,0.48675711077567835,0.20425417245522653
0.875,0.075,0.05,0.14653411784270198,0.4756258317846875,0.21516774054627952
0.875,0.1,0.025,0.1584448368057922,0.4883744342524095,0.26342726124254173
0.875,0.125,0.0,0.11075272823562418,0.45345889104992176,0.12738976986471207
0.9,0.0,0.1,0.1602169611066814,0.4684212659247342,0.25144028467856644
0.9,0.025,0.075,0.16522942540744143,0.4893380704761674,0.219803148255428
0.9,0.05,0.05,0.15585244907203266,0.4840614837406128,0.22514890378694205
0.9,0.075,0.025,0.15860549409010316,0.48901952505653135,0.26868843989443436
0.9,0.1,0.0,0.11090042970478925,0.4584876894045869,0.15172847025430744
0.925,0.0,0.075,0.16279859907110336,0.4704766913072269,0.2550448339501447
0.925,0.025,0.05,0.16365138663130172,0.4859473632500316,0.23809677225978643
0.925,0.05,0.025,0.16054233299702872,0.4900381681621468,0.25504718833801654
0.925,0.075,0.0,0.11372761006401812,0.4666344227542728,0.16902631473721239
0.95,0.0,0.05,0.17265594121767958,0.4749178308150514,0.2613205291243057
0.95,0.025,0.025,0.16932055359118028,0.4915640729306686,0.2691015465488377
0.95,0.05,0.0,0.13792228352637179,0.47994795739861495,0.1804884001544335
0.975,0.0,0.025,0.1663054372186144,0.48655971501241735,0.24860770810636304
0.975,0.025,0.0,0.155258711918685,0.4883383329193983,0.21161460002880048
1.0,0.0,0.0,0.09324162662260195,0.4299131170864452,0.2037026020286862
