Na2O,B2O3,SiO2,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
0.1,0.075,0.825,857.7999999999994,1014.9299999999986,924.0149999999991,1366.1599999999974,1472.3899999999974,-6.634189198948749,3.305286710553778,0.1150158107395909,0.04846796861275386,0.4563616252090865,0.07719165306598244,0.4473706687925284,0.18317789694567418,0.14975856336722104,0.13025218349201345,0.8697478165079866,-2.965716420271799,
0.1,0.1,0.8,862.7999999999994,1044.9399999999985,919.5099999999991,1331.9499999999978,1429.7599999999975,-6.90644580201894,3.3789392444114945,0.13674687488269033,0.042576673298547085,0.4761088962296388,0.06572786277236872,0.634612034423886,0.21110338433008716,0.13749878770245338,0.12087818394969603,0.8791218160503039,-2.87003659995427,
0.1,0.125,0.775,857.4899999999994,1034.3599999999985,918.5299999999992,1298.0199999999977,1428.2899999999975,-6.859698019825125,3.45846343046713,0.13626138272137517,0.04702546956133175,0.4798678734962955,0.07118450360937127,0.6708260638701344,0.20626479609091558,0.16084745316082102,0.13856037046285152,0.8614396295371485,-2.768099337855593,
0.1,0.15,0.75,853.9899999999994,1036.1399999999985,919.2199999999991,1277.9699999999978,1434.6399999999974,-6.820561930507831,3.4372276157075734,0.14253073233330937,0.051041886742255134,0.48600348974652424,0.07638262743123422,0.7532150684365034,0.21329289570135387,0.18182578397212523,0.15385159677343255,0.8461484032265675,-2.7758137022855753,
0.1,0.175,0.725,824.5849999999996,1041.0949999999984,926.324999999999,1269.3599999999976,1433.0499999999975,-6.7220986877135,3.307647886580223,0.17056626961618396,0.08015062708766593,0.4971930972398988,0.12338327764875603,0.9485028366153357,0.26256844352007247,0.29658781173932647,0.22874487100219187,0.7712551289978081,-2.8995217308809567,
0.1,0.2,0.7,819.7899999999995,1037.0349999999985,923.259999999999,1232.4099999999978,1424.3399999999974,-6.589921728081102,3.4750533870328333,0.17627656380587578,0.08395744922550097,0.5053284280284572,0.12621525024701388,1.1119385796545092,0.26500079288598194,0.3346918971373115,0.25076341427948207,0.749236585720518,-2.706457040175178,
0.1,0.225,0.675,812.4699999999997,1030.4649999999986,926.559999999999,1166.289999999998,1397.6899999999973,-6.6149613630720765,4.002873157022883,0.18691320340567033,0.09782301142940397,0.520763003092846,0.14042364641155908,1.6049696300386518,0.268311445345673,0.4759103991990985,0.32245209428522953,0.6775479057147704,-2.130739946807985,
0.1,0.25,0.65,786.7849999999999,1027.9649999999986,920.344999999999,1145.669999999998,1378.7399999999977,-6.523912979153831,4.045037763004311,0.21051437150313712,0.1165780722197486,0.5319477038275146,0.16975412596833847,2.0490208572278132,0.3065386350781964,0.5927438144901797,0.3721526394248849,0.627847360575115,-2.073081318998984,
0.1,0.275,0.625,771.51,1024.0449999999985,918.9849999999991,1098.5999999999983,1351.2399999999977,-6.5223270276337475,4.459374271326123,0.22986983433460667,0.13423903149462893,0.5475854361508143,0.19115111923370937,3.3872309033599226,0.3273256341460234,0.8210617153355776,0.45086979118896897,0.549130208811031,-1.6223049180445557,
0.1,0.3,0.6,790.4599999999998,1022.7949999999986,916.5399999999992,1099.2799999999982,1309.9799999999977,-6.45403128024114,4.203078339342781,0.21135197583873006,0.11469325376610105,0.5412358313842114,0.15950206209042758,3.037654442047462,0.29392379121018,0.6899419940899642,0.408263713490059,0.5917362865099409,-1.879138313869631,
0.1,0.325,0.575,753.8700000000001,1032.6149999999986,918.2399999999991,1092.0699999999983,1306.7999999999977,-6.496099737482487,4.034415868204664,0.2552446271759127,0.15051232979570836,0.5593979219259562,0.2180349397110894,4.6883357160877965,0.3697520792709598,0.9455790139791733,0.48601419278533364,0.5139858072146664,-2.0420850855280026,
0.1,0.35,0.55,744.4550000000003,1028.2199999999984,919.839999999999,1070.7299999999984,1299.9299999999976,-6.440888407637135,4.02612415198641,0.26502012645578116,0.1637994639171397,0.5664546588915175,0.2355884506115194,6.675252881674858,0.38117146100166976,1.1623368016435776,0.5375373534595042,0.4624626465404958,-2.033235790063464,
0.1,0.375,0.525,734.9700000000003,1026.6049999999987,920.784999999999,1065.9699999999984,1249.9849999999979,-6.4005870604284345,3.789414776971185,0.27358649868195056,0.17431541225362718,0.5700384243783798,0.2528198429867867,7.408484694525594,0.3967985087826691,1.279849846747249,0.5613746223564946,0.4386253776435054,-2.2660751877236294,
0.1,0.4,0.5,727.9450000000003,1025.5749999999985,919.8349999999991,1052.0999999999983,1220.0749999999978,-6.382143072446675,3.6849374121009753,0.28289136013686783,0.18238760574089835,0.5761511647177454,0.2636050800541233,11.220735155513655,0.40886330698060713,1.4507995312440936,0.5919698909472321,0.40803010905276793,-2.359176629101353,
0.1,0.425,0.475,720.2650000000004,1023.4399999999986,913.3949999999991,1060.6499999999985,1220.4499999999978,-6.393736416788475,3.3279474267760376,0.28583887238957106,0.18208645641823307,0.5746708854717935,0.26813742164342086,8.14767535608704,0.42092146640472317,1.3115344130929298,0.5673869295062935,0.43261307049370645,-2.723196765823296,
0.1,0.45,0.45,717.7450000000005,1027.2299999999987,916.9899999999991,1047.6099999999983,1227.0999999999979,-6.39225209245721,3.246505927207102,0.2954200513549877,0.19019005164135408,0.5818829640497234,0.27759859002848997,15.185721295387804,0.43119074323053175,1.5253789618741376,0.604019826292574,0.39598017370742594,-2.7938933434869355,
0.1,0.475,0.425,719.6750000000004,1019.8199999999986,911.7899999999992,1034.1599999999985,1221.0799999999979,-6.430595530373389,3.190579480975538,0.2902307186508844,0.1857691266341756,0.5814800137983329,0.26694688574703673,20.93061366806136,0.41705631013999095,1.569951785568357,0.6108876416999218,0.3891123583000781,-2.838595990624408,
0.1,0.5,0.4,705.2300000000005,1022.2749999999985,909.5499999999992,1025.3299999999986,1223.914999999998,-6.315912438160379,3.1066332321756174,0.3092126437342109,0.1992724293642037,0.5907191891642006,0.28972108390170376,103.77905073649474,0.4495625540603744,1.7647262048713053,0.638300531084036,0.36169946891596405,-2.915094096877993,
0.1,0.525,0.375,708.5750000000004,1014.3149999999986,908.2549999999991,1011.8799999999987,1218.674999999998,-6.355042496924028,3.059896175942931,0.30215045262283924,0.19733565244890594,0.5895620635238928,0.281805031224639,-125.56057494867323,0.4314857283985436,1.9269481302774365,0.6583472082557155,0.34165279174428453,-2.950361848218947,
0.1,0.55,0.35,716.8950000000004,1017.5649999999986,907.4349999999991,1014.5099999999987,1216.539999999998,-6.35495218450155,2.8097066518946976,0.29636967600122077,0.18781480714827745,0.5877105587658572,0.2657850870769061,-98.41898527005377,0.41940591021,1.7795003502218019,0.640223107034255,0.359776892965745,-3.202806012546179,
0.1,0.575,0.325,692.8700000000006,1013.2349999999985,906.1299999999991,973.3299999999988,1214.029999999998,-6.201860521929351,3.0714460973519677,0.3291432504905822,0.21910349008044422,0.608111271155923,0.307792226536,-8.02819195589525,0.4623738940926836,3.1735119047618965,0.7603936390216068,0.2396063609783931,-2.9050741214807103,
0.1,0.6,0.3,676.4350000000007,1019.4699999999985,904.7299999999991,970.8399999999988,1212.2199999999978,-6.230215657635998,2.9083026138642687,0.35333834617444504,0.23515203329075712,0.6188827002170243,0.33749732051120673,-7.0539790252930175,0.5071218964128075,3.453259718650726,0.7754453898541122,0.22455461014588785,-3.065992709303485,
0.1,0.625,0.275,670.2750000000009,1020.0949999999985,899.7049999999991,966.1999999999988,1212.299999999998,-6.073352685249933,2.791796267365242,0.36205754502173265,0.23745601324777327,0.623348966528666,0.34229234269515935,-6.4907690880415485,0.5219051881690309,3.450334611624925,0.7752977950494209,0.22470220495057913,-3.178337798935759,
0.1,0.65,0.25,659.7100000000011,1020.3099999999986,894.5199999999991,966.0399999999988,1208.904999999998,-5.916719153834891,2.6566840243265277,0.3732764688832739,0.24306446938014814,0.6275934184222658,0.35592912037106855,-6.644555002763942,0.5466038107653316,3.283137583892601,0.7665262951718725,0.23347370482812743,-3.313306194176553,
0.1,0.675,0.225,653.980000000001,1022.0399999999986,890.0699999999991,967.4599999999988,1205.9749999999979,-5.917752750050159,2.5382001403594687,0.3804395013747318,0.24403076096169185,0.6303285968028411,0.36100492369796894,-6.7434957860021765,0.5628000856295253,3.050652539087727,0.7531261962485638,0.24687380375143614,-3.4330658956252345,
0.1,0.7,0.2,653.740000000001,1016.6799999999986,893.7349999999991,969.0399999999988,1204.7249999999979,-5.9688277848748985,2.4379460821563206,0.3745356228845022,0.24766263518533638,0.6265051331665406,0.3671107779851282,-7.618387909319886,0.5551748401505139,3.186972976561967,0.7611639708214392,0.2388360291785609,-3.5347373262707724,
0.1,0.725,0.175,651.560000000001,1010.0599999999986,889.3749999999991,967.8799999999989,1202.534999999998,-6.04752711071284,2.3743615168413195,0.3703971566723127,0.2457071124519552,0.6237094304203914,0.3649932469764838,-8.499288762446657,0.5502179384860905,3.0292974969747,0.7518177794638332,0.24818222053616684,-3.597281514782936,
0.1,0.75,0.15,642.540000000001,1004.5649999999986,887.0849999999991,968.0399999999988,1190.0549999999978,-5.988981706386332,2.2950528765892866,0.37397731498698195,0.2526186934424181,0.6237287188466258,0.3805910916051884,-9.911704312114992,0.5634279577925063,3.0207522697794955,0.7512903225806444,0.24870967741935557,-3.6767337293918905,
0.1,0.775,0.125,638.500000000001,997.1599999999987,879.0099999999993,976.6199999999989,1177.539999999998,-5.943163380286948,2.145912641898712,0.367246216542768,0.24626773975548172,0.6173906582792602,0.3766797180892684,-17.461538461538478,0.561722787783864,2.463989345353953,0.7113155092866432,0.2886844907133567,-3.833538585834275,
0.1,0.8,0.1,634.620000000001,988.5649999999987,879.2499999999993,984.6399999999987,1177.569999999998,-6.077317976049048,2.0229706768142823,0.359466403964899,0.24844613259668366,0.6105041809221489,0.38547477230468297,-90.17707006369471,0.5577274589518091,2.3211879684979566,0.6989029198331521,0.30109708016684794,-3.9635842723204457,
0.1,0.825,0.075,620.2100000000011,992.5249999999987,878.4999999999993,972.4699999999989,1178.8399999999979,-6.0320765545834885,2.101482700740139,0.38285499809762574,0.2656020237128123,0.6231791697013831,0.4164557166121117,-18.564697083021727,0.6003047354928122,2.748643183994886,0.7332368137171403,0.26676318628285967,-3.8742697243238955,
0.1,0.85,0.05,612.090000000001,990.7499999999986,890.7949999999992,971.1899999999988,1179.899999999998,-6.060728241464065,2.0847331294330154,0.38989281191115854,0.28697268299714623,0.6257579202667872,0.4553333660082629,-19.358895705521515,0.6186345145321717,3.4666956900304666,0.7761208576998047,0.22387914230019534,-3.8898752745219802,
0.1,0.875,0.025,603.3200000000011,988.9799999999987,898.7899999999992,976.2899999999988,1182.4749999999979,-5.897516260042235,1.997617640399475,0.3950260680740334,0.3026457302645714,0.6260912503719265,0.4897401047536922,-30.390858944050656,0.6392295962341658,3.8125161290322502,0.7922084886183872,0.2077915113816128,-3.9815400414345365,
0.1,0.9,0.0,629.0850000000011,838.9549999999996,848.4399999999994,983.1949999999987,1036.6799999999985,-5.459890194038261,1.6650630379798765,0.21345714736140725,0.22310426721047055,0.5203531644627483,0.3486889688992711,1.4550055463117015,0.3336115151370612,1.6278060183295568,0.6194544068227381,0.3805455931772619,-4.320216284612696,
0.125,0.0,0.875,758.1600000000002,1059.9199999999985,904.4699999999991,1633.9099999999971,1588.8499999999972,-5.871333314018738,2.2309445563304524,0.18468581500816986,0.08954593582265803,0.4430974009957901,0.19298037353592762,0.5257234446593129,0.39801624986809936,0.2005785259925413,0.16706822723379897,0.832931772766201,-4.195511705247352,1.4689671902838597
0.125,0.025,0.85,796.0199999999999,1053.5799999999983,934.2899999999989,1487.0899999999974,1519.989999999997,-6.050781484022332,2.441087726063401,0.17319731825242515,0.09298025001849203,0.4614670340018657,0.17370166578729063,0.5941270097575581,0.32355970955503444,0.25012662807525227,0.20008103375924227,0.7999189662407578,-3.9035867803424056,
0.125,0.05,0.825,822.5949999999996,1052.4299999999985,921.9999999999991,1380.1699999999973,1480.3699999999974,-7.2494590513337895,2.85974392492278,0.16652658730446201,0.07202373620640914,0.4777767941655147,0.12084318528558959,0.7012723500335623,0.27940237905652116,0.2169609533579237,0.17828094875128891,0.8217190512487111,-3.420121241379391,
0.125,0.075,0.8,849.6799999999994,1041.3649999999986,926.0599999999991,1353.7499999999977,1446.7399999999973,-6.861819556759234,2.8761891269501323,0.1415955678670357,0.05642105263157887,0.4726108839400389,0.08989266547406062,0.6136178113545779,0.2255966952264375,0.17858729453576194,0.15152657369016212,0.8484734263098379,-3.38688781231662,
0.125,0.1,0.775,865.5399999999993,1059.0399999999984,918.2099999999991,1312.4799999999977,1418.7899999999975,-6.9665927398976715,3.0130480693430117,0.1474308179934166,0.040130135316347626,0.4862397957778165,0.06085218476326904,0.7634943181818165,0.2235598585853909,0.13358865751895915,0.11784579585626712,0.8821542041437329,-3.223137319070778,
0.125,0.125,0.75,863.7799999999993,1033.4449999999986,919.8799999999991,1300.3499999999976,1390.1999999999973,-6.89296276322035,2.972171909416338,0.13047641019725428,0.04314223093782435,0.47753369714388694,0.06494709300979398,0.6356756149191656,0.19642154252240088,0.1474492075590717,0.12850172939047577,0.8714982706095242,-3.255948614597928,
0.125,0.15,0.725,870.3299999999992,1022.4899999999985,913.7349999999991,1294.7749999999976,1370.9099999999974,-6.884694614797655,2.8649998636657927,0.1175184877681447,0.0335231990114112,0.47225885118735583,0.0498718876747899,0.5588262298694375,0.17483023680672782,0.11391192525719093,0.10226295515320012,0.8977370448467998,-3.3593887469165833,
0.125,0.175,0.7,857.9599999999995,1014.8649999999985,920.8999999999992,1289.4699999999978,1301.9799999999977,-6.863961379539527,2.738608001732663,0.12168177623364587,0.04881075170418841,0.4725951486195126,0.07336006340621912,0.5713843520693341,0.1828814863163774,0.17076810375234,0.14585988737225083,0.8541401126277491,-3.4822144834044435,
0.125,0.2,0.675,843.0549999999994,1012.9049999999985,919.9449999999991,1238.8999999999978,1307.4399999999978,-6.738428934649899,2.9779389126169633,0.1370974251352001,0.06206312051012987,0.486516279170299,0.09120401397299087,0.7515653001172575,0.2014696550047141,0.24106848928532262,0.1942426960047495,0.8057573039952505,-3.2081335932733612,
0.125,0.225,0.65,818.8099999999997,1007.8049999999986,920.7449999999991,1173.199999999998,1295.9999999999977,-6.691005622277049,3.4358479576663763,0.16109359018070166,0.08688629389703337,0.505923665041842,0.12449164030727447,1.1426887148946434,0.23081667297663552,0.4037749301855769,0.28763509128361375,0.7123649087163862,-2.702896150950651,
0.125,0.25,0.625,816.5099999999998,1023.6749999999986,916.2749999999992,1149.179999999998,1268.9149999999977,-6.573171777930196,3.511806954991031,0.18027202004907777,0.08681407612384447,0.5207713322039588,0.12218466399676604,1.6506513684713737,0.25372010140720735,0.42835061505764116,0.2998917846514562,0.7001082153485437,-2.60896916310646,
0.125,0.275,0.6,825.8699999999995,1023.1849999999986,915.4949999999991,1108.2899999999981,1222.2849999999978,-6.544461133620915,3.7983047201504454,0.17803553221629662,0.08086782340362152,0.5290074244116308,0.10852192233644471,2.318488925445039,0.23891774734522278,0.4648720143157239,0.3173465052050138,0.6826534947949863,-2.2910021091553188,
0.125,0.3,0.575,800.9949999999999,1017.8699999999985,917.1549999999992,1096.6999999999982,1222.529999999998,-6.4785084798817225,3.712139272869332,0.19775234795294883,0.10591775325977885,0.536371756262202,0.14501963183290695,2.7511734111378847,0.2707569959862404,0.6469687265031046,0.39282392925381693,0.6071760707461831,-2.3680364140704278,
0.125,0.325,0.55,777.245,1024.6249999999986,920.5499999999992,1091.2499999999982,1213.8999999999978,-6.486539031189311,3.512385899260475,0.2266941580756005,0.13132187857960997,0.5483691420100132,0.18437558298863183,3.7130206378986914,0.3182780204440024,0.8395137668424134,0.4563780831515421,0.5436219168484578,-2.5634626141667756,
0.125,0.35,0.525,771.655,1022.3399999999986,920.4599999999991,1067.3099999999984,1206.029999999998,-6.433466954919298,3.5852445248601,0.23487552819705518,0.13942059945095556,0.5559322771232729,0.1928387686206908,5.574494107182559,0.32486668264962787,1.0133129043241398,0.5033062183964417,0.4966937816035583,-2.471336632143814,
0.125,0.375,0.5,769.19,1025.4749999999985,922.8749999999991,1079.7999999999984,1186.2249999999979,-6.418588808920898,3.1682366294503796,0.23734487868123622,0.14232728283015306,0.554613599857219,0.19980108945774,4.717625402669109,0.33318815897242354,0.9793531942010498,0.49478445639226,0.50521554360774,-2.898450016820066,
0.125,0.4,0.475,765.705,1023.7849999999985,919.0349999999992,1065.4299999999985,1188.504999999998,-6.373576095736194,3.1181650150080458,0.24223083637592221,0.14391372497489216,0.5590985918569626,0.20024683135149846,6.197142514107301,0.33704886346569296,1.047371836469824,0.5115689381933437,0.4884310618066563,-2.9368848276538415,
0.125,0.425,0.45,769.77,1030.0849999999984,909.6849999999991,1058.9599999999984,1180.304999999998,-6.423943068834067,3.000904988918605,0.24582137191206357,0.13212491501095355,0.5632788875339713,0.18176208477856914,9.015238095238042,0.33817244111877376,0.9372969351867347,0.48381686780317407,0.5161831321968259,-3.048854122783874,
0.125,0.45,0.425,765.395,1030.0349999999985,907.8799999999991,1036.9199999999985,1189.7349999999979,-6.445636023964445,3.093984791208919,0.25521737453226756,0.13741175789839072,0.571506645619661,0.18615878076025988,38.43718228031937,0.3457561128567583,1.1041924984500913,0.5247583095479234,0.47524169045207665,-2.9375057111568608,
0.125,0.475,0.4,761.84,1031.0349999999985,905.3999999999992,1009.1899999999986,1195.3699999999978,-6.457702676428301,3.3079422282678888,0.2667436260763571,0.14225269770806226,0.5821668746435686,0.18843851727396715,-12.322957198443557,0.35334847212012815,1.3831775700934579,0.580392156862745,0.4196078431372549,-2.7000036486726176,
0.125,0.5,0.375,753.735,1032.9449999999986,905.1349999999991,990.6399999999987,1213.7099999999978,-6.327744717280417,3.4305899250213416,0.2818480981991429,0.15283049341839544,0.5921576495879609,0.20086635223254734,-6.599929086396399,0.3704352325419392,1.7706566867434614,0.6390747345982561,0.3609252654017438,-2.5612417948105044,
0.125,0.525,0.35,742.1150000000001,1030.6349999999986,898.1199999999991,990.4999999999986,1216.9499999999978,-6.3862710569565175,3.28262792541725,0.2912872286723866,0.15750126198889366,0.5948436323130062,0.21021674538312654,-7.18873800921885,0.3887807145792747,1.688731327127081,0.6280773798739856,0.3719226201260144,-2.7090810343318807,
0.125,0.55,0.325,736.5700000000002,1033.6549999999986,895.5249999999992,996.4699999999987,1218.2199999999978,-6.382998741580833,3.0111944062899543,0.2981374251106394,0.15951809888907767,0.5964403591376998,0.21580433631562373,-7.989377437138601,0.4033357318381123,1.5746693744118068,0.6116006156213926,0.3883993843786074,-2.985734050198351,
0.125,0.575,0.3,711.0300000000004,1026.0099999999986,894.5299999999992,984.8199999999987,1220.9399999999978,-6.309530646519916,2.986752099027208,0.3198350967689513,0.18632846611563433,0.6050122357519824,0.2580763118293161,-7.64700169944158,0.44299115367846364,2.032340237014063,0.6702217027648925,0.3297782972351075,-2.9999616205460367,
0.125,0.6,0.275,695.2200000000006,1024.2299999999987,885.3599999999992,990.8399999999987,1211.069999999998,-6.233943322737691,2.731317533207495,0.33205159258810557,0.19189778369867877,0.6074694850717051,0.2734961594890804,-9.85354896675646,0.473245879002327,1.8026166097838416,0.6431905825045662,0.35680941749543377,-3.2606895280795776,
0.125,0.625,0.25,688.8900000000008,1019.8299999999986,885.7699999999993,1009.1099999999986,1199.059999999998,-6.178358155179795,2.358423712521507,0.3279523540545612,0.19510261517574773,0.6006065959952879,0.2857930874305017,-30.87126865671646,0.4803959993612876,1.5962380411869592,0.6148273062269685,0.3851726937730316,-3.6494533073440936,
0.125,0.65,0.225,680.5200000000008,1020.5699999999986,885.4399999999993,1015.1099999999985,1194.1249999999977,-5.969979114506938,2.1609415519081705,0.33498832638827153,0.20186974810611538,0.6018824861555876,0.3011226708987219,-62.280219780218964,0.49969141244929965,1.5803192719981463,0.6124510595056633,0.3875489404943368,-3.852084660283975,
0.125,0.675,0.2,676.9000000000008,1019.5699999999986,885.4399999999993,1021.0299999999985,1194.3749999999977,-6.082686444649989,2.014304893946523,0.33561207799966536,0.20424473325955045,0.6004782293734129,0.3080809573053601,234.7054794520657,0.5062343034421589,1.5380190279519113,0.6059919216575128,0.39400807834248724,-4.0037721115652944,
0.125,0.7,0.175,674.9900000000009,1019.6799999999986,884.8799999999993,1020.2399999999985,1197.3699999999978,-6.10256541517186,1.9594509050417095,0.33785187798949085,0.2057261036618822,0.6014995015425628,0.3109527548556247,615.5178571429129,0.5106594171765466,1.550605791962172,0.6079362780593768,0.39206372194062317,-4.057953788315747,
0.125,0.725,0.15,671.3800000000009,1015.4049999999985,887.8249999999992,1028.8399999999986,1196.1099999999979,-6.174251284651913,1.8381592548619392,0.33438143929084996,0.21037770693207752,0.5972197715589741,0.32238821531770095,25.606624488276598,0.5124147278739271,1.5349076339396477,0.605508308621943,0.39449169137805695,-4.186536426596906,
0.125,0.75,0.125,662.1900000000009,1007.1899999999986,875.3499999999992,1050.8299999999983,1189.434999999998,-6.069670271560945,1.6288314412675784,0.32831190582682096,0.20284917636534808,0.587961611656606,0.3219015690360744,7.905591200733264,0.5209985049608078,1.2147253248233385,0.5484767393989289,0.451523260601071,-4.414233484540379,
0.125,0.775,0.1,658.090000000001,1000.4199999999986,873.1199999999993,1054.8099999999984,1183.644999999998,-6.182833929686021,1.5633475477277416,0.32454186061944623,0.20385661872754202,0.5840504407729575,0.3267486210092813,6.29398786541642,0.5201872084365314,1.1834993670537697,0.5420195603952404,0.4579804396047597,-4.483000929107831,
0.125,0.8,0.075,648.010000000001,999.1049999999985,874.4799999999992,1048.1599999999985,1186.2849999999978,-6.049954547181352,1.5740014122131356,0.33496317356128646,0.2160643413219342,0.5890358867330507,0.34948534744833853,7.157170522882436,0.5418049104180445,1.303949792722243,0.5659627639635127,0.43403723603648725,-4.466853751962592,
0.125,0.825,0.05,637.730000000001,994.0549999999987,886.8999999999992,1033.7599999999986,1183.259999999998,-6.055013240749583,1.627145936241555,0.3446883222411373,0.24103273487076157,0.5947119037505452,0.3907139385006158,8.974310540234185,0.5587395919903362,1.6966498706250788,0.6291695073605527,0.37083049263944734,-4.401693511150631,
0.125,0.85,0.025,637.045000000001,991.2949999999987,889.8299999999991,1019.8699999999985,1182.399999999998,-5.897693498195057,1.6899894113565603,0.3473481914361617,0.24786002137527186,0.5982775217799338,0.39680870268191065,12.397200349956254,0.5560831652394999,1.9439018763457345,0.660314765232155,0.3396852347678449,-4.327100222597108,
0.125,0.875,0.0,610.995000000001,859.5249999999994,830.0799999999996,1009.0599999999986,1035.0499999999984,-5.671270716642958,1.5586589177720538,0.24629853527044845,0.2171179117198173,0.5305529750533159,0.358570855735314,1.6620189253352042,0.40676273946594976,1.2240753156777282,0.5503749387662816,0.44962506123371837,-4.44917506364961,
0.15,0.0,0.85,761.4950000000001,1056.5349999999985,905.6799999999992,1607.289999999997,1495.5899999999974,-6.054213615096825,1.94231811390922,0.183563638173571,0.08970689794623204,0.4460240165316818,0.189344644416574,0.5357009922742402,0.38744837457895104,0.20550590784053743,0.17047275048918423,0.8295272495108158,-4.469870371461941,1.2575855056341505
0.15,0.025,0.825,795.6849999999998,1061.9149999999981,925.3049999999992,1429.5699999999974,1396.4099999999974,-6.216318767782017,2.3398355083272664,0.1862308246535663,0.0906706212357559,0.4772104770015119,0.16290366162488842,0.7241299587928869,0.3345922067149668,0.25704738579913294,0.20448504066194942,0.7955149593380506,-3.970575343232033,1.9471293095567128
0.15,0.05,0.8,814.9649999999997,1066.6149999999984,908.4449999999991,1337.9599999999978,1363.9199999999973,-7.770634179041738,2.7014502971417977,0.1880848455858166,0.06986755956829771,0.495425990222604,0.11470431245513547,0.9274171257992568,0.30878626689489586,0.2176408274449082,0.1787397585062951,0.8212602414937049,-3.551435962548492,
0.15,0.075,0.775,829.7449999999995,1058.2599999999984,905.5849999999991,1302.8299999999977,1291.5899999999976,-6.930669935976891,2.7990217735885863,0.17539893923228608,0.05821173906035301,0.49623577130933255,0.09140157518273641,0.9343541726295111,0.2754038891466643,0.19091492655665862,0.1603094581312024,0.8396905418687977,-3.43075372724782,3.1313286883967812
0.15,0.1,0.75,850.9249999999994,1073.6349999999982,909.8899999999991,1295.2599999999977,1292.6299999999976,-7.010861181169172,2.7112144488540686,0.17194231274029861,0.04552367864366984,0.500252774108476,0.06929517877603752,1.0048956570783947,0.26172694420777265,0.1530087967407943,0.13270392834235412,0.8672960716576459,-3.5134994589944606,3.8423304963323295
0.15,0.125,0.725,853.1999999999994,1035.7749999999985,907.3199999999991,1297.5599999999977,1258.8549999999977,-6.922339848181539,2.545299177209185,0.1407064027867686,0.04170905391658179,0.4815855790511261,0.06343178621659613,0.6974234581813309,0.21398851383028514,0.13868388683886834,0.12179314069673235,0.8782068593032677,-3.680955720866784,2.5859978400417734
0.15,0.15,0.7,860.2449999999994,1027.4649999999986,906.7649999999991,1295.9099999999976,1219.2349999999979,-6.8795428709160396,2.4021633978523047,0.12903673866240667,0.035897554614131945,0.4765265020371912,0.054077617422943085,0.6229208962729785,0.19438648292056243,0.11954412879517871,0.1067792914280464,0.8932207085719536,-3.8229862844443048,2.246314149914451
0.15,0.175,0.675,861.2499999999994,1018.8649999999985,922.264999999999,1276.0999999999976,1214.9699999999978,-6.839861321966342,2.388252854874337,0.12351304756680463,0.047813650967792214,0.47669544061571567,0.07084470246734348,0.6127276614768583,0.18300725689404843,0.17243913123348387,0.14707725683982112,0.8529227431601789,-3.8235165624641274,2.3050319898294953
0.15,0.2,0.65,857.9849999999994,1019.4799999999985,921.474999999999,1235.3849999999977,1213.8899999999978,-6.723218990248767,2.561512000336414,0.1307244300359802,0.05139288561865303,0.48700420852500986,0.07399896268582737,0.7479910145665905,0.1882259013852214,0.2022554235290364,0.16822999470058253,0.8317700052994175,-3.622092647355169,2.6423066044486765
0.15,0.225,0.625,831.4099999999995,1006.3099999999986,923.074999999999,1157.599999999998,1208.1599999999978,-6.694536858921547,3.1502224339454505,0.15108845888044173,0.07918538355217662,0.5059351134483989,0.11025246268387386,1.1560579020424326,0.21036552362853367,0.39085385353373786,0.2810171985652531,0.7189828014347469,-2.97689460227651,
0.15,0.25,0.6,829.4899999999996,1029.1049999999987,921.574999999999,1139.839999999998,1187.4749999999979,-6.648724893261714,3.1553736682621825,0.17512545620437905,0.08078765440763583,0.5225660503826174,0.11101399655209769,1.8026369259944923,0.24064786796706314,0.4218954023778428,0.2967133881101978,0.7032866118898021,-2.958314118632077,
0.15,0.275,0.575,827.9999999999995,1027.6249999999986,919.7149999999991,1108.4699999999982,1187.5649999999978,-6.663950486212785,3.3487685531385605,0.1800905752974816,0.0827401733921529,0.5306692073721772,0.11076690821255994,2.469231244974954,0.24109299516908117,0.4858944133930228,0.32700467073127254,0.6729953292687274,-2.740679334300542,
0.15,0.3,0.55,784.8249999999998,1032.8049999999985,919.0149999999991,1091.8699999999983,1184.294999999998,-6.553336888341622,3.3571843872710936,0.22711494958190906,0.12289924624726338,0.5503318333559792,0.1709807918962817,4.198425463472435,0.31596852801579806,0.7763154088687042,0.4370369164129034,0.5629630835870966,-2.7191574798628144,
0.15,0.325,0.525,786.7599999999999,1035.1749999999984,920.0749999999991,1086.3899999999983,1184.4649999999979,-6.577772602815158,3.1779326648790636,0.22866097810178562,0.12271375841088326,0.5526386034220427,0.16944811632518084,4.850434443034246,0.31574431847068807,0.8015813366202684,0.444932082902246,0.555067917097754,-2.8940388538450272,
0.15,0.35,0.5,778.52,1038.7349999999983,915.4799999999991,1066.0699999999983,1183.144999999998,-6.523415642542723,3.1939833553759898,0.24408809928053385,0.1284718639488958,0.5631251389197596,0.17592354724348652,9.519480519480446,0.3342431793659743,0.9094893419217732,0.4762997739523558,0.5237002260476442,-2.861588088931257,
