Unnamed: 0,overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
407,Na0.55O3.35Fe0.55P0.9,27.500000000000004,27.500000000000004,45.0,13.653553135691096,35.17826175309813,771.12,856.0399999999994,841.1299999999995,1081.0999999999983,1081.3299999999983,-6.168667001948723,1.7252841387850424,0.07854962538155538,0.06475811673295684,0.46216972065953293,0.09079001971158773,0.37732160312805385,0.11012553169415835,0.29174480143351206,0.2258532808568292,0.7741467191431708,-4.342447595910756,
408,Na0.55O3.3Fe0.6P0.85,27.500000000000004,30.0,42.5,13.605207460210108,38.24039949566771,776.37,857.8749999999994,838.0499999999996,1081.9299999999985,1083.0299999999984,-6.167213369375252,1.8692045902854864,0.07533296978547553,0.05700923349939432,0.4616450519291827,0.07944665558947359,0.36377228805427136,0.10498216056776978,0.25291126783664053,0.20185888205262442,0.7981411179473756,-4.199193736066779,
409,Na0.55O3.25Fe0.65P0.8,27.500000000000004,32.5,40.0,13.557202949755943,41.28092839122704,773.275,842.6799999999996,835.8499999999996,1083.7799999999982,1075.0799999999983,-6.168146272507889,1.9758465196281623,0.06403974976471216,0.057737732750188876,0.453772236148095,0.08092205230997976,0.28786810452094586,0.08975461511105316,0.252389787440003,0.20152654546625645,0.7984734545337435,-4.094035744992744,2.480052083542213
410,Na0.55O3.2Fe0.7P0.75,27.500000000000004,35.0,37.5,13.509536005733608,44.30007636902625,776.81,847.0699999999994,834.0049999999995,1089.8199999999983,1052.2099999999984,-6.131476568136771,2.0294357616959005,0.06446936191297602,0.05248114367510202,0.4537964138581294,0.07362804289337109,0.2894335736354262,0.09044682740953312,0.22357953990188167,0.18272579150825816,0.8172742084917418,-4.045273785631024,1.8075982983673058
411,Na0.55O3.15Fe0.75P0.7,27.500000000000004,37.5,35.0,13.462203079981224,47.29806816396206,766.965,840.1449999999995,829.7649999999995,1090.4099999999983,974.2699999999988,-6.143606470310669,2.083762300955127,0.06711237057620492,0.057593015471244395,0.4523292280772598,0.0818811810186899,0.29241004535192644,0.0954150450150913,0.2409407431563997,0.19415974895268082,0.8058402510473192,-3.9914173504444457,1.3300497122662986
412,Na0.55O3.1Fe0.8P0.65,27.500000000000004,40.0,32.5,13.415200673889622,50.275125372342046,764.96,840.7599999999995,828.1199999999995,1074.1699999999985,961.9999999999989,-6.178168165479329,2.256538506351845,0.07056611150935103,0.05879888658219798,0.4571509354966752,0.08256640870110792,0.32475043914142426,0.09909014850449631,0.25669579353789795,0.204262475340383,0.795737524659617,-3.805607531644089,1.3797165092583819
413,Na0.55O3.05Fe0.85P0.6,27.500000000000004,42.5,30.0,13.368525337540309,53.23146650648503,768.335,843.2899999999995,822.8649999999996,1071.9899999999984,891.7099999999992,-6.205012749738263,2.305402840634815,0.06992136120672729,0.050868011828468174,0.4582288454484943,0.07097164648232804,0.3277437691298637,0.09755510291734656,0.21888610135474065,0.1795787983072889,0.8204212016927112,-3.7549786275319033,1.2004902639922577
414,Na0.55O3Fe0.9P0.55,27.500000000000004,45.0,27.500000000000004,13.322173668861334,56.1673070481854,767.09,842.1499999999995,818.0799999999997,1043.3499999999983,888.4399999999994,-6.186863761630346,2.612988305185329,0.0719413427900509,0.04887142377917262,0.4651631647555292,0.06647199155249015,0.3730616302186876,0.09785031743341653,0.22635060150042163,0.18457250416274518,0.8154274958372548,-3.423871735580482,1.2482093713417675
415,Na0.55O2.95Fe0.95P0.5,27.500000000000004,47.5,25.0,13.276142312800705,59.08285950106914,767.22,844.6699999999996,811.7949999999997,1036.9299999999985,887.3499999999995,-6.2401290724470035,2.7230933540481166,0.07469163781547423,0.042987472635568236,0.46818169220962796,0.05809937175777444,0.40283990429626576,0.10094888037329526,0.1979923157216779,0.1652701049275146,0.8347298950724854,-3.3084055249019277,1.3166806072125223
416,Na0.55O2.9Fe1P0.45,27.500000000000004,50.0,22.5,13.230427960516849,61.97833344186815,708.1050000000005,839.6099999999996,801.6549999999997,1035.9749999999985,887.4299999999994,-6.149615838833954,2.7953265486412855,0.12693839137044743,0.09030140688723126,0.4814056694647035,0.13211317530592104,0.6696967382170945,0.18571398309572593,0.3992403550699887,0.2853265013572447,0.7146734986427553,-3.235372001765847,1.2291828643812346
417,Na0.55O2.85Fe1.05P0.4,27.500000000000004,52.5,20.0,13.185027348585749,64.85393557063882,697.7750000000005,838.6899999999996,803.7449999999997,1030.2549999999985,890.8549999999992,-6.249699207298773,2.957069522780339,0.13677681738986877,0.10285803029347032,0.48534458313802425,0.15186843896671426,0.7355988828857039,0.20194905234495208,0.4678380645446102,0.31872593840230923,0.6812740615976908,-3.0688199390308006,1.3568614971897182
418,Na0.55O2.8Fe1.1P0.35,27.500000000000004,55.00000000000001,17.5,13.139937258224348,67.70986975995032,677.7550000000007,816.3599999999997,803.5949999999997,1036.0749999999985,895.2649999999993,-6.310208293610351,2.991681813469638,0.13377892527085317,0.12145838863016596,0.4763366261531191,0.1856718135609459,0.6308399517556824,0.20450605307227368,0.5412938747419119,0.3511944630497873,0.6488055369502127,-3.039100575547999,1.4129998587739379
419,Na0.55O2.75Fe1.15P0.3,27.500000000000004,57.49999999999999,15.0,13.095154514529858,70.54633710306692,677.0250000000008,770.205,797.2949999999997,1047.5949999999984,877.8499999999995,-6.3067518656127,2.9249099632235573,0.08894658718302341,0.11480581713352883,0.44659403230856676,0.17764484324803193,0.33591694004830674,0.13763154979505804,0.48050339592488844,0.32455406535877085,0.6754459346412292,-3.115476870659326,1.3283799386806403
420,Na0.55O2.7Fe1.2P0.25,27.500000000000004,60.0,12.5,13.05067598573451,73.36353596114841,666.6650000000009,750.5700000000002,797.3599999999997,1056.8799999999983,875.7699999999994,-6.358263822566273,2.942753861455773,0.07938933464537073,0.1236611535841335,0.4354803616963877,0.1960429901074732,0.27392184388364665,0.12585781464453538,0.5036028051787896,0.3349307433081754,0.6650692566918246,-3.1052974976503744,1.3517464556460732
421,Na0.55O2.65Fe1.25P0.2,27.500000000000004,62.5,10.0,13.006498582475508,76.16166200949188,666.7250000000008,735.7300000000001,798.8749999999997,1048.6499999999985,875.5299999999994,-6.2888988081599635,3.170354593069273,0.06580365231488047,0.1260191675010719,0.4289033010274724,0.1982076568300254,0.2205196216285302,0.10349844388615881,0.5290761685516944,0.34601034234470024,0.6539896576552997,-2.8709065293001044,1.3019766283864234
422,Na0.55O2.6Fe1.3P0.15,27.500000000000004,65.0,7.5,12.962619257079728,78.94090828283747,665.4450000000008,735.4300000000002,802.6899999999997,1050.8799999999983,872.2699999999994,-6.254404752901683,3.2234105021108763,0.06659656668696659,0.13060006851400643,0.4284911074534255,0.2062454447775529,0.2218576636550951,0.10517022443627834,0.5529836012732167,0.3560781973614222,0.6439218026385778,-2.819695751423741,1.2539240460824914
423,Na0.55O2.55Fe1.35P0.1,27.500000000000004,67.5,5.0,12.91903500286285,81.70146521976015,664.0650000000009,734.8900000000001,791.4499999999998,1050.8399999999983,873.1599999999994,-6.126921725509664,3.2844248494156614,0.06739846218263423,0.12122206996307637,0.42853102650001046,0.19182610136055778,0.22416521601519115,0.10665371612718508,0.4910944909210058,0.3293516902591941,0.6706483097408059,-2.7586483420949404,1.1287082436221825
424,Na0.55O2.5Fe1.4P0.05,27.500000000000004,70.0,2.5,12.87574285344258,84.44352070616891,668.0050000000009,732.9350000000002,803.2499999999999,1051.8199999999983,877.1999999999994,-5.878275143411201,3.2788054832143336,0.06173109467399305,0.1285818866345945,0.4261683601529228,0.2024610594232061,0.20361572353669705,0.09719987125844744,0.5440922074264788,0.3523702825580029,0.647629717441997,-2.7650773658216563,0.8876062231802531
425,Na0.55O2.45Fe1.45,27.500000000000004,72.5,0.0,12.832739882065631,87.16726011793436,647.410000000001,805.1699999999997,935.3549999999991,1123.734999999998,916.9399999999991,-5.568280621115478,2.437664939369715,0.14038897070928555,0.25623923789861364,0.45460422495052644,0.4447645232541939,0.49522075557578377,0.2436786580374083,1.528532752946171,0.6045137248727231,0.3954862751272768,-3.663662875966991,0.5041656508235914
426,Na0.6O3.8P1.4,30.0,0.0,70.0,15.763388979137789,0.0,536.6350000000009,848.8649999999994,844.7049999999996,872.0049999999993,1274.809999999998,-5.837067712151108,1.2200546727684887,0.3580598735098982,0.35328925866250643,0.6026131587914579,0.5740773523903551,13.493085566119285,0.5818293626021375,11.28461538461545,0.9185973700688795,0.08140262993112042,-4.660983277523673,
427,Na0.6O3.75Fe0.05P1.35,30.0,2.5,67.5,15.704329825555469,3.3718391821408047,612.4500000000011,862.1499999999994,832.8599999999996,1124.2099999999982,1040.4599999999984,-6.863508824715314,0.5366969256615302,0.22211152720577004,0.19605767605696342,0.49644144507272564,0.3598824393828037,0.9528352285736071,0.40770675157155345,0.7565127853097632,0.43069016726590537,0.5693098327340946,-5.56499796250298,2.191949072659366
428,Na0.6O3.7Fe0.1P1.3,30.0,5.0,65.0,15.645711562484228,6.718506789511062,632.090000000001,810.8999999999997,831.0349999999995,1153.879999999998,1033.3299999999988,-6.892909972221211,0.49337870614396717,0.15496412105244825,0.17241394252435158,0.4540389816178324,0.31474157161163463,0.5213423523237494,0.2828869306586062,0.6162245040189545,0.3812740757776109,0.618725924222389,-5.630942585589646,2.0631678211606737
429,Na0.6O3.65Fe0.15P1.25,30.0,7.5,62.5,15.58752927125609,10.040283641533035,682.9450000000007,813.3199999999997,852.0049999999994,1156.2899999999981,1049.3599999999985,-6.836803468650929,0.5153574097292765,0.11275285611740929,0.14620899601311,0.44220559091143885,0.2475455563771585,0.3801352888007685,0.1909011706652788,0.5555975483510506,0.35716021083987287,0.6428397891601272,-5.610776129728227,2.0591289654803213
430,Na0.6O3.6Fe0.2P1.2,30.0,10.0,60.0,15.529778106096954,13.337446395930616,723.6200000000003,818.5849999999997,841.7899999999994,1110.4799999999982,1052.4199999999985,-6.191934858446709,0.6766499781452846,0.08551707369785994,0.10641344283552989,0.4463142685785946,0.16330394405903512,0.32533959129138845,0.13123600784942277,0.4398005136030354,0.30545933929586855,0.6945406607041315,-5.414371504277721,1.6794828906039894
431,Na0.6O3.55Fe0.25P1.15,30.0,12.5,57.49999999999999,15.47245329278121,16.610267625539343,695.5400000000005,818.8199999999997,848.2499999999994,1088.2399999999982,1044.0099999999986,-6.191072954324064,0.8202203518192033,0.1132838344482829,0.14032750128648014,0.45903642825909036,0.2195560284095793,0.45757553262563977,0.17724358052735872,0.6363181799241622,0.3888719124013237,0.6111280875986763,-5.253229018282538,1.7967810786073979
432,Na0.6O3.5Fe0.3P1.1,30.0,15.0,55.00000000000001,15.415550127316084,19.85901589342156,718.6900000000004,825.5099999999995,842.1999999999994,1079.1899999999982,1080.6999999999985,-6.190544002245299,0.9540068722506416,0.09898164364013688,0.11444694632085098,0.45915745211026326,0.17185434610193392,0.421081677704193,0.1486315379370787,0.521161230431662,0.34260748959778003,0.6573925104022199,-5.112188952587541,
433,Na0.6O3.45Fe0.35P1.05,30.0,17.5,52.5,15.359063974654893,23.083955826330083,735.0400000000003,832.8699999999995,841.5199999999995,1077.0199999999984,1082.6299999999983,-6.184546141904182,1.07853694513295,0.09083396780004029,0.0988653878293805,0.45962606094720937,0.14486286460600672,0.4006962932623375,0.13309479756203635,0.45214437367303495,0.31136323761623436,0.6886367623837657,-4.985910591099019,
434,Na0.6O3.4Fe0.4P1,30.0,20.0,50.0,15.302990267438462,26.28534818656271,752.3350000000002,844.1199999999994,834.2799999999995,1078.8399999999983,1088.3299999999983,-6.168714749968599,1.1906657135193912,0.08507749063809224,0.07595658299655138,0.460971780414215,0.10892089295327129,0.39104038854805606,0.1220001727953628,0.33507114818449363,0.25097624844948724,0.7490237515505128,-4.875248367191047,
435,Na0.6O3.35Fe0.45P0.95,30.0,22.5,47.5,15.247324504764068,29.4634499422484,758.9250000000002,841.4399999999994,837.1299999999995,1079.0099999999984,1082.8399999999983,-6.220730573714702,1.3249002093673616,0.07647287791586668,0.07247847563970627,0.4578181491728489,0.10304707316269637,0.34732920823336083,0.10872615871133402,0.3233214817264748,0.24432572597903618,0.7556742740209639,-4.741150729905213,
436,Na0.6O3.3Fe0.5P0.9,30.0,25.0,45.0,15.192062250981085,32.618514336105,762.8950000000001,821.8049999999997,836.5249999999995,1082.1799999999985,1083.3299999999983,-6.210456144389164,1.4557243522010794,0.054436415383762135,0.06803858877451027,0.44540465834722187,0.09651393704244937,0.22625060009601503,0.07721901441220563,0.29972929514970076,0.23060901702240882,0.7693909829775912,-4.612874654561994,
437,Na0.6O3.25Fe0.55P0.85,30.0,27.500000000000004,42.5,15.137199134512766,35.7507909527072,760.3550000000001,840.3149999999996,828.6499999999995,1081.3799999999983,1075.4799999999984,-6.174454176697875,1.6068341492930232,0.07394255488357432,0.06315541252843543,0.4562627088044699,0.0898198867634189,0.33169477111982204,0.10516140487009286,0.27022909824714014,0.21274044077563986,0.7872595592243602,-4.461122516880732,2.655027228708674
438,Na0.6O3.2Fe0.6P0.8,30.0,30.0,40.0,15.082730846703488,38.8605257843021,766.245,838.4899999999996,821.2449999999995,1087.2399999999982,1052.2699999999986,-6.174285038188787,1.7045991296872738,0.06644807034325417,0.0505868069607443,0.45238564110311136,0.07177860866955027,0.2904321608040199,0.0942844651514849,0.20677080396247985,0.1713422327450579,0.8286577672549421,-4.368051714089258,1.8820144695324803
439,Na0.6O3.15Fe0.65P0.75,30.0,32.5,37.5,15.028653140690718,41.94796129520903,760.7400000000001,834.1899999999996,819.1049999999996,1086.7699999999982,974.2699999999988,-6.147760074759117,1.8193362047544435,0.067585597688563,0.05370501578070755,0.4515212366915472,0.07672135026421567,0.29079895478660184,0.09655072692378404,0.21805241626660096,0.17901726834953774,0.8209827316504622,-4.252939077898314,1.3480326159646714
440,Na0.6O3.1Fe0.7P0.7,30.0,35.0,35.0,14.974961830301227,45.01333648483873,760.2900000000002,839.6499999999995,815.6499999999997,1089.7799999999982,961.6299999999989,-6.243931850488894,1.8928451531455044,0.07282203747545327,0.050799243884086374,0.4538476922494826,0.07281432085125353,0.31727501699116367,0.10438122295439807,0.20194798088498114,0.16801723876293637,0.8319827612370636,-4.181832513507391,1.387638303621567
441,Na0.6O3.05Fe0.75P0.65,30.0,37.5,32.5,14.92165278897086,48.05688694936679,759.4300000000002,841.4199999999996,816.5399999999997,1086.2499999999982,890.6699999999994,-6.258363050407428,1.984647314676242,0.07547986191024127,0.05257537399309519,0.4558861774522129,0.0752011376953762,0.33488543070702087,0.10796255086051304,0.21174594935300836,0.17474450768006825,0.8252554923199318,-4.087212264237202,1.2184636722679436
442,Na0.6O3Fe0.8P0.6,30.0,40.0,30.0,14.868721948687282,51.078844942094136,764.755,840.8599999999996,806.1799999999997,1074.8849999999984,885.9599999999995,-6.283733271888995,2.112852430084578,0.07080292310340146,0.038539006498369395,0.4570785588484705,0.054167674614745545,0.32520029911334236,0.0995155311178084,0.15416534861651227,0.1335730177667428,0.8664269822332572,-3.9498715746288546,1.258868904652117
443,Na0.6O2.95Fe0.85P0.55,30.0,42.5,27.500000000000004,14.816165298955172,54.07943943252759,763.94,838.8499999999996,807.9349999999997,1060.9849999999983,885.1199999999994,-6.282824590999451,2.274427016757798,0.07060420269843554,0.041466184724571725,0.4596627258654467,0.0575896012775868,0.3372273617394825,0.09805743906589458,0.17385892116182536,0.1481088723930715,0.8518911276069285,-3.776991471189504,1.2890702382723596
444,Na0.6O2.9Fe0.9P0.5,30.0,45.0,25.0,14.763978885783272,57.05889616421182,746.9300000000002,835.5749999999996,802.9149999999997,1029.6749999999986,892.0799999999995,-6.302248397837353,2.6103861678931173,0.08609027120207788,0.05437152499575073,0.4703212025182864,0.07495347622936493,0.4566975785677479,0.11867912655804344,0.24689098606456095,0.19800526976604316,0.8019947302339568,-3.4150141689357945,1.4150708089270108
445,Na0.6O2.85Fe0.95P0.45,30.0,47.5,22.5,14.712158810692747,60.01743771134325,702.0600000000006,835.0549999999996,799.2349999999997,1025.2349999999985,893.3449999999992,-6.282749589584244,2.692275563973415,0.12972147849029653,0.09478314727842806,0.48344666081937365,0.138414095661338,0.6993111788831619,0.18943537589379664,0.42997787610619265,0.3006884814728852,0.6993115185271148,-3.32937128389416,1.413962784980105
446,Na0.6O2.8Fe1P0.4,30.0,50.0,20.0,14.660701229746412,62.95528353419607,693.3650000000006,819.6149999999997,795.4999999999999,1024.6349999999986,888.4349999999993,-6.210182971122471,2.7679807824996434,0.12321460812874756,0.09967939802954169,0.4770750873108266,0.1473033683557711,0.6157935811140364,0.18208302986161543,0.4457415933838125,0.3083134603193767,0.6916865396806233,-3.2531575907884056,1.3274309271986398
447,Na0.6O2.75Fe1.05P0.35,30.0,52.5,17.5,14.609602352598197,65.87265003338901,679.2050000000007,795.0449999999998,793.7949999999998,1019.5749999999986,881.5299999999994,-6.300828313934262,2.915252278202171,0.11361596743741195,0.11238996640757108,0.46800939497757227,0.1687119500003666,0.5159221484879516,0.17055233692331329,0.5075294534502603,0.3366630431589149,0.6633369568410852,-3.101586077834112,1.4122326965049579
448,Na0.6O2.7Fe1.1P0.3,30.0,55.00000000000001,15.0,14.558858441562467,68.76975060302128,675.6350000000007,764.585,797.2349999999999,1044.5799999999983,883.6799999999993,-6.253591197683022,2.718994232874247,0.08515384173543386,0.1164104233280356,0.4444706039652023,0.17997883472584916,0.3176842443615061,0.13165392556631803,0.4916210151812246,0.32958842103836616,0.6704115789616338,-3.3188891798906925,1.2984602172369282
449,Na0.6O2.65Fe1.15P0.25,30.0,57.49999999999999,12.5,14.508465810702653,71.6467956827049,666.3850000000009,754.8600000000001,794.5049999999999,1061.7949999999985,880.9699999999995,-6.302687653490505,2.6910140391428627,0.0833258774057133,0.12066359325481771,0.4367947783217028,0.19226123036982948,0.2882532132210393,0.13276859473127262,0.4793295671368164,0.3240181077868536,0.6759818922131464,-3.3610673126856034,1.2968542433742867
450,Na0.6O2.6Fe1.2P0.2,30.0,60.0,10.0,14.458420824938727,74.50399280852028,666.2450000000009,734.9900000000002,796.2699999999998,1051.4299999999985,872.8299999999995,-6.270590589197741,2.9804684667242434,0.06538238399132555,0.12366491349875791,0.427898176313913,0.1951609392941015,0.21724497535077647,0.10318276309765811,0.5095822229189508,0.3375650661370502,0.6624349338629498,-3.0630922620694863,1.2701341982981487
451,Na0.6O2.55Fe1.25P0.15,30.0,62.5,7.5,14.40871989917312,77.3415466629207,663.8850000000009,732.1850000000003,800.2199999999997,1048.8699999999983,871.4599999999995,-6.362194989667945,3.1055808790241786,0.06511769809413892,0.1299827433333006,0.4274896292814796,0.2053593619376829,0.21567172426859438,0.10287926372790362,0.5483008244520392,0.35413068041611934,0.6458693195838806,-2.935862448590191,1.3646419574282271
452,Na0.6O2.5Fe1.3P0.1,30.0,65.0,5.0,14.359359497434596,80.15965912361122,663.1350000000009,728.7150000000003,792.1449999999999,1044.8999999999985,870.1299999999994,-6.263655320175859,3.224207897948438,0.06276198679299402,0.123466360417264,0.4266393838533757,0.19454560534430967,0.20741021870107604,0.09889389038430979,0.5104152242289951,0.3379304022107835,0.6620695977892165,-2.8139415604073577,1.272613497593454
453,Na0.6O2.45Fe1.35P0.05,30.0,67.5,2.5,14.310336132039636,82.95852931142609,666.9850000000009,736.5950000000001,800.3599999999999,1049.9599999999984,872.1499999999994,-5.867124796615343,3.2335656192310966,0.06629776372433172,0.12702864871042627,0.42901490729173064,0.19996701574997758,0.22213712443955003,0.10436516563340872,0.534354967948717,0.34826033030876646,0.6517396696912335,-2.8087798891751103,0.8685936783095979
454,Na0.6O2.4Fe1.4,30.0,70.0,0.0,14.26164636277098,85.73835363722903,647.0700000000011,804.4199999999997,940.4649999999991,1120.609999999998,914.2999999999992,-5.684010608613577,2.383412859404296,0.14041459562202632,0.26181722454734346,0.45507105358435923,0.4534208045497358,0.49764382175274197,0.2431730724651095,1.628660245913013,0.6195780715462261,0.3804219284537739,-3.715496127930444,0.6209153932048275
455,Na0.65O3.7P1.35,32.5,0.0,67.5,17.37142159904814,0.0,682.1550000000008,818.2399999999997,830.6749999999996,861.7549999999993,1266.5899999999979,-5.816982341093441,1.2247028011345837,0.15791611304837105,0.1723459684016907,0.5299790790913975,0.21772177877461674,3.1273124210042518,0.19949278389808583,4.778635778635787,0.8269487750556795,0.17305122494432043,-4.646064822691438,
456,Na0.65O3.65Fe0.05P1.3,32.5,2.5,65.0,17.305219982105573,3.429749988465549,601.7150000000009,851.8999999999994,822.1849999999996,1113.9699999999982,998.8199999999987,-7.047843919620018,0.501755458280229,0.22458863344614205,0.19791376787525608,0.4965363688555882,0.36640269895215893,0.9546495211203099,0.41578654346326427,0.7555905889610491,0.43039111380074346,0.5696088861992565,-5.591991531995022,2.238005040972703
457,Na0.65O3.6Fe0.1P1.25,32.5,5.0,62.5,17.23952103161376,6.833458010989665,617.235000000001,806.7149999999997,812.6149999999997,1145.149999999998,1028.8799999999987,-6.9072350275349415,0.4632866444613233,0.1654630397764476,0.17061520324848184,0.45774050505423053,0.3165407016776403,0.559871171716872,0.3069819436681302,0.587547175485286,0.3700974588712193,0.6299025411287807,-5.654438110384938,2.093192418722226
458,Na0.65O3.55Fe0.15P1.2,32.5,7.5,60.0,17.174319044133803,10.211419549320505,669.8450000000008,794.4199999999998,825.6299999999995,1126.2199999999982,1050.2599999999986,-6.8287014778296244,0.539180535841574,0.11061337926870347,0.13832554918221926,0.4423113862805635,0.23256872858646183,0.3754520795660025,0.18597586008703337,0.5182640806414033,0.3413530539578189,0.6586469460421811,-5.564065935159549,2.19954158541758
459,Na0.65O3.5Fe0.2P1.15,32.5,10.0,57.49999999999999,17.10960840218612,13.563925631856186,672.0850000000008,806.8049999999997,825.8649999999996,1090.4399999999982,1052.9799999999987,-6.214803283222449,0.6822416255985888,0.12354645831040599,0.14102564102564008,0.4577552091459696,0.2288103439297091,0.4749766425159081,0.20045083583177534,0.5812340546158915,0.3675825554851733,0.6324174445148267,-5.392961922601696,1.8926605738361684
460,Na0.65O3.45Fe0.25P1.1,32.5,12.5,55.00000000000001,17.045383572637103,16.891262917228115,671.5900000000008,819.2649999999998,825.3699999999995,1080.5099999999982,1050.7799999999986,-6.206477809935193,0.79481044145269,0.1366715717577803,0.14232168142821353,0.46759032018720403,0.2289789901576833,0.5652739765354354,0.21988862252266822,0.6027279140863822,0.3760637777560396,0.6239362222439604,-5.272447139717384,1.9847079643831949
461,Na0.65O3.4Fe0.3P1.05,32.5,15.0,52.5,16.981639105122003,20.193713776008902,708.1050000000005,816.0949999999997,819.9449999999997,1075.9499999999985,1084.5399999999984,-6.168700563861917,0.8984418820746449,0.10036711743110681,0.10394535062038143,0.45743825162340856,0.1579426779926694,0.41557791845452163,0.15250563122700608,0.43686646745180674,0.3040411042694609,0.695958895730539,-5.165142297707591,
462,Na0.65O3.35Fe0.35P1,32.5,17.5,50.0,16.918369630503,23.471556370593667,742.5150000000003,826.0299999999995,822.4849999999996,1075.1299999999983,1085.0799999999983,-6.165106661012371,0.9837109689125363,0.07767897835610514,0.0743817026778151,0.4544506765622551,0.10770152791525989,0.33526696105981374,0.11247584223887619,0.31653110095192716,0.24042812260421123,0.7595718773957888,-5.0792109919054385,
463,Na0.65O3.3Fe0.4P0.95,32.5,20.0,47.5,16.855569859361704,26.72506473330234,751.7350000000001,821.7249999999996,823.3349999999996,1076.1899999999985,1083.3299999999983,-6.210240202255903,1.090596052599274,0.0650349845287538,0.06653100288982387,0.44953977871083345,0.09524633015623783,0.2750476489890545,0.09310461798373021,0.2831662415218199,0.22067775192245404,0.779322248077546,-4.973181851896203,
464,Na0.65O3.25Fe0.45P0.9,32.5,22.5,45.0,16.793234580525052,29.95450884274885,750.2700000000001,805.8349999999997,823.6599999999995,1076.0599999999984,1075.4399999999985,-6.296468300355051,1.2387452568636,0.05163745516049262,0.06820251658829389,0.44123186937738545,0.09781811881056074,0.20562494217781432,0.07406000506484278,0.2907686212361322,0.2252678105528095,0.7747321894471905,-4.824927718775626,3.755501674509807
465,Na0.65O3.2Fe0.5P0.85,32.5,25.0,42.5,16.731358659623776,33.16015469852207,757.5850000000002,825.6649999999995,821.3249999999996,1082.5999999999983,1051.8299999999986,-6.278080480655451,1.3637092551073433,0.06288564566783619,0.05887677812673152,0.4486858658232733,0.08413577354356201,0.2649697394282588,0.08986450365305457,0.24395751602717347,0.19611402550651447,0.8038859744934855,-4.70522679040274,2.041378048060929
466,Na0.65O3.15Fe0.55P0.8,32.5,27.500000000000004,40.0,16.669937037682693,36.34226439422176,747.7000000000002,827.9849999999996,814.3149999999997,1085.8799999999983,973.6299999999989,-6.2251593053296315,1.4803417506864442,0.07393542564555892,0.06134655763067711,0.45156742547366363,0.08909321920556311,0.31130886601136043,0.10737595292229421,0.24530038848894337,0.19698089774676186,0.8030191022532381,-4.591221917835158,1.4263980193072059
467,Na0.65O3.1Fe0.6P0.75,32.5,30.0,37.5,16.608964729741878,39.5010961888917,753.9000000000001,828.5899999999996,815.9549999999997,1088.1099999999983,960.989999999999,-6.310256049614309,1.5971813338191163,0.06864195715506667,0.0570300796794439,0.44982926259900885,0.08231197771587691,0.28780055487052963,0.09907149489322122,0.22801344821884562,0.185676670356961,0.814323329643039,-4.476164269365144,1.4574672290679211
468,Na0.65O3.05Fe0.65P0.7,32.5,32.5,35.0,16.54843682350796,42.63690457689089,758.2700000000001,834.5599999999996,814.4499999999997,1084.2399999999982,893.4199999999993,-6.347380497358849,1.7439335350072258,0.07036265033571869,0.05181509628864431,0.4529473381419913,0.0740897041950751,0.30555110541493086,0.10061060044575085,0.20823603543496766,0.17234714851059893,0.827652851489401,-4.326317315631657,1.3181816694988726
469,Na0.65O3Fe0.7P0.65,32.5,35.0,32.5,16.488348478034894,45.7499403562425,759.5950000000001,836.6549999999995,802.9399999999997,1085.3149999999982,887.0199999999994,-6.32189207412817,1.8243434198340613,0.07100242786656363,0.03993771393558519,0.4534936663577086,0.057063303470928015,0.3099010697337721,0.10144879837281626,0.15350154935812235,0.13307441974702144,0.8669255802529785,-4.246768190926143,1.276005374154654
470,Na0.65O2.95Fe0.75P0.6,32.5,37.5,30.0,16.428694922433294,48.840450695499165,762.935,836.7449999999995,803.6349999999998,1075.8449999999984,885.4799999999994,-6.371517110361074,1.9501990246290575,0.06860653718704805,0.037830728404184506,0.45505443826885233,0.05334661537352438,0.30869928900041804,0.09674480788009412,0.14951691708607331,0.13006934901409356,0.8699306509859065,-4.113300387002614,1.3433550708485626
471,Na0.65O2.9Fe0.8P0.55,32.5,40.0,27.500000000000004,16.369471454607684,51.90867919916195,746.4450000000002,834.9299999999996,801.0749999999997,1057.4299999999985,892.7699999999994,-6.403340427362654,2.1415336359449797,0.08367929792042932,0.051662994240753164,0.4628535791005476,0.07318690593412713,0.3976853932584265,0.11854188855173446,0.2131029236800523,0.17566763670273433,0.8243323632972657,-3.90696961899562,1.4381773799400877
472,Na0.65O2.85Fe0.85P0.5,32.5,42.5,25.0,16.310673440021027,54.954865971689614,737.0550000000003,831.4799999999996,798.9199999999997,1022.6649999999986,899.0449999999993,-6.390885224728252,2.5020053255484207,0.0923322886771322,0.060493905628920056,0.47250698974836913,0.08393539152437662,0.493893349373642,0.12811119929991552,0.2764977988334924,0.21660656139490847,0.7833934386050916,-3.5174614600027896,1.5502215491253808
