Na2O,B2O3,SiO2,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
0.65,0.25,0.1,549.5569862365722,774.3872757196427,608.387470626831,1108.4980612812496,951.2251126706601,-5.764334966008739,0.7744986086584709,0.2028242514228685,0.05307224833777335,0.46704557661033813,0.10705074426063897,0.6729213757800521,0.40911187577239894,0.1176349501282832,0.10525346412509823,0.8947465358749018,-5.314971267116532,0.819106000486945
0.65,0.275,0.075,551.6685985565185,767.3268207252027,611.5271188855171,1115.942205079253,948.2229333162309,-5.798639375588143,0.7290625214816455,0.1932521426173395,0.05363944481761713,0.46013543391075146,0.10850449071348775,0.6186136121567825,0.3909198796758955,0.1186691714173039,0.10608066660758637,0.8939193333924136,-5.366220884450652,0.8254814712118332
0.65,0.3,0.05,554.0603507995605,759.0501362323762,616.7826067447662,1122.005482397005,946.9340576171876,-5.827674477691147,0.7004973912688242,0.1826994508038269,0.05590191574751357,0.4528760870834817,0.11320473636976848,0.5647796281249339,0.3699773592118555,0.12414769593366444,0.11043717509962352,0.8895628249003765,-5.399492566722887,0.8358842751759775
0.65,0.325,0.025,556.9196599960327,751.1157993316651,622.5873517632484,1125.4224037512797,945.3287594854833,-5.865751783013948,0.6862400944082447,0.17255400166935908,0.05834937313166231,0.44647031986978997,0.1179123246747718,0.5188156902460899,0.34869686470938344,0.13059489689032017,0.11550989417121814,0.8844901058287818,-5.416391018375221,0.8616784603826009
0.65,0.35,0.0,535.5379022598266,682.2468957841396,612.8275214672088,974.0125803696866,900.9070120990276,-5.754937430481279,1.1477872353275531,0.15062330454564515,0.0793517668714781,0.4519536800092445,0.14432147357122754,0.5028315572227523,0.27394698471432233,0.21398897131082847,0.17626928775124676,0.8237307122487533,-4.829341897217874,1.1424120367779687
0.675,0.0,0.325,604.5714534759521,844.0272467374803,683.4399351119995,1289.7761047678396,1101.1736496329308,-4.716787821871396,0.48543768169583945,0.18565686895294925,0.06114897100705997,0.4455503653827703,0.13045353230391069,0.5371988933849813,0.3960752560922113,0.13007385272894667,0.11510208152753842,0.8848979184724616,-5.735590971611007,-0.3073344563478352
0.675,0.025,0.3,569.9727596282959,801.0818200349809,635.8960058927536,1125.0377029283443,1030.0063740849496,-5.3111963493470515,0.9911553127961668,0.20542339141624727,0.058596477338374565,0.4726117258454457,0.11566034543027834,0.7133967080411353,0.40547386958878756,0.13477331142280644,0.11876672641677162,0.8812332735832283,-5.11117884125301,0.5847546108602091
0.675,0.05,0.275,562.8033050537109,799.800964319706,626.6169167995453,1113.322282750541,1017.6084845900536,-5.375034810449187,0.9806665850670067,0.21287426196166284,0.057318184262133275,0.4771724566101616,0.11338528251845345,0.7559219910536275,0.42110210998739134,0.13111343373243076,0.11591537136977029,0.8840846286302297,-5.1125752177438395,0.6454853236502445
0.675,0.075,0.25,558.5148433685303,796.8880926311017,617.1562254071235,1104.0715080783634,1004.3106346666814,-5.4377221520239205,0.9645932705242763,0.21590381376425527,0.0531137536015748,0.4793062880238349,0.10499520779951659,0.7759964805245033,0.42679841385215134,0.12043446596476484,0.10748907644595096,0.892510923554049,-5.121401134519558,0.6901869729187424
0.675,0.1,0.225,552.9233888626098,794.0876232326032,608.9214116573334,1097.3498836306096,991.4526577830316,-5.507911632467798,0.9452456160382146,0.21976968145482953,0.051030235324263803,0.4811855324014926,0.10127627791241414,0.7952332547198103,0.43616211436828495,0.11464938267928691,0.10285690232358426,0.8971430976764158,-5.135444627812969,0.7344521129241954
