Unnamed: 0,overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
393,Na0.5O2.6Fe1.4P0.1,25.0,70.0,5.0,11.53107679786964,83.1872154307185,764.2330593109131,906.7185938596726,777.7768514394761,1328.88857426096,1070.2186942338944,-6.314497636761625,1.1847380341740168,0.10722158148436231,0.010191819232169412,0.4331896337588247,0.017722070464702335,0.3375074997358222,0.18644251620995653,0.024575401987865435,0.02398593792139126,0.9760140620786087,-5.062239100604843,1.1531768387625474
394,Na0.5O2.55Fe1.45P0.05,25.0,72.5,2.5,11.493135876776693,85.87469948923705,762.9254917144775,908.3076072871686,773.1933982610703,1348.7809650420818,1072.4345317423345,-6.300178705120426,1.082032008370227,0.10778778715056613,0.007612730912370541,0.430129672796601,0.013458596754341455,0.33005881743609145,0.19055873365298415,0.017838999900599596,0.017526347391229578,0.9824736526087704,-5.17785084813132,1.1101499050961456
395,Na0.5O2.5Fe1.5,25.0,75.0,0.0,11.45544381233318,88.54455618766681,808.6995071411133,880.0167056560517,961.0000850200654,1465.571579655136,1054.4980206727982,-6.161029874998018,0.5132547394593854,0.04866169589050037,0.10391889416604955,0.38694450752382625,0.18832777383203794,0.12179421892242673,0.08818751326689511,0.301841422867344,0.23185728888740487,0.7681427111125951,-5.818759329685677,0.7985353956029506
396,Na0.55O3.9P1.45,27.500000000000004,0.0,72.5,14.20895493981546,0.0,541.6455997467041,835.8419120550157,771.2413825035096,909.7507517626694,794.1937943190336,-6.792337523646131,1.0992763035624582,0.32338122473468406,0.2523721825037867,0.5758881171127276,0.42388562348549313,3.980529439671957,0.5431527782112325,1.6576191486889038,0.6237233613803036,0.37627663861969646,-4.818568542703456,1.9809664887308776
397,Na0.55O3.85Fe0.05P1.4,27.500000000000004,2.5,70.0,14.156603577572191,3.315851533879018,628.7438987731933,832.3649889469148,816.5611748933793,1034.0325171563047,942.0645640134812,-6.612942726156123,0.8687364701173244,0.1969194264158155,0.18163575419920325,0.50058743976208,0.2987182483784821,1.0096870427365139,0.32385378302839585,0.8636414994538115,0.4634161128666238,0.5365838871333762,-5.160331922291174,1.9007312689615852
398,Na0.55O3.8Fe0.1P1.35,27.500000000000004,5.0,67.5,14.104636565131203,6.607358966156355,653.8980239868164,839.6244633138181,817.2084733486176,1034.445979103859,939.9599971413613,-6.612249959114035,0.8989524489537303,0.17954194136642745,0.15787238063729261,0.4973065096785993,0.24974910975582618,0.9533158520702563,0.2840296690218263,0.7517599173036035,0.42914551810315993,0.5708544818968401,-5.130463182732365,1.88830764185474
399,Na0.55O3.75Fe0.15P1.3,27.500000000000004,7.5,65.0,14.05304968528201,9.874789408197532,686.5457805633545,844.3470322728158,820.015888118744,1036.656595716898,939.4940032005311,-6.6218129380623845,0.9411725090153089,0.1522213357455505,0.12875055067111063,0.48998715641017415,0.1944081681572186,0.8205585249292355,0.22984811235745323,0.6160896954000109,0.38122246379865554,0.6187775362013445,-5.090097321439895,1.8857389074746571
400,Na0.55O3.7Fe0.2P1.25,27.500000000000004,10.0,62.5,14.001838782286097,13.11840607783193,717.5284675598144,847.9644684433938,822.82023062706,1039.0746914254528,941.4473476648332,-6.626022796508447,1.0009477805041862,0.12553091896083135,0.10133223716843809,0.4827296729519918,0.14674227968309606,0.682517129896418,0.1817851232121407,0.4868882828059015,0.32745451587465363,0.6725454841253464,-5.032345753316665,1.8878763869499215
401,Na0.55O3.65Fe0.25P1.2,27.500000000000004,12.5,60.0,13.950999760760924,16.338468370037614,739.6072277069092,851.842571848631,825.3685362577439,1041.732851087473,948.3139896035195,-6.63924692049901,1.083487293594521,0.10773908495307459,0.08232562548191495,0.4782032257563988,0.11595520613925123,0.5910536578892143,0.15174992879625882,0.3963745528846837,0.2838597653228771,0.716140234677123,-4.952025426148378,1.9202374140095306
402,Na0.55O3.6Fe0.3P1.15,27.500000000000004,15.0,57.49999999999999,13.900528584588182,19.535231926091896,751.321480178833,853.6490459680558,827.9903954505921,1044.5025640131878,958.8952658116818,-6.630657831450408,1.2074771093141792,0.09796774973539543,0.07340232366417737,0.4753522755911928,0.10204541903089216,0.5361576083969538,0.1361967792600131,0.3541090359066514,0.26150703268112796,0.738492967318872,-4.830341911506915,1.9495721043335266
403,Na0.55O3.55Fe0.35P1.1,27.500000000000004,17.5,55.00000000000001,13.850421275845612,22.70894870122624,758.1703285217285,856.2653061687947,830.9888777971269,1047.555066956108,967.3771479666234,-6.608923193123011,1.32325899469342,0.09364183396306015,0.06951286053819396,0.4741946412855356,0.09604510561284971,0.5128083031905389,0.12938382571411183,0.3362415414806154,0.25163230676696724,0.7483676932330328,-4.717094729006316,1.9562934767885072
404,Na0.55O3.5Fe0.4P1.05,27.500000000000004,20.0,52.5,13.800673913761909,25.85986703082317,763.7363056182861,862.269057238102,832.1231297492982,1051.3359079739116,976.8710682928563,-6.598981745979645,1.461727661234562,0.09372147462337126,0.0650475491347044,0.4750604690992381,0.08954245546262099,0.5211529743915795,0.1290140993625389,0.31196550075625806,0.23778483548266427,0.7622151645173357,-4.581755334421888,1.9784555508032198
405,Na0.55O3.45Fe0.45P1,27.500000000000004,22.5,50.0,13.751282633694007,28.98823169519177,765.6760105133056,868.2814577758313,832.6075531482697,1055.5501608522998,982.8998970031739,-6.6111206658954575,1.6050524322561137,0.09720565736040182,0.06340915393439994,0.47675652339476876,0.08741496627286717,0.5479049386091398,0.1340063497532585,0.3002187124491691,0.23089862465035543,0.7691013753496446,-4.441905320271863,2.0013085336533547
406,Na0.55O3.4Fe0.5P0.95,27.500000000000004,25.0,47.5,13.702243626126284,32.094283982957094,766.7346061706543,871.7742926418782,832.8713610410691,1060.1188571855273,986.8838113486768,-6.621678051473849,1.7234226850541883,0.0990829337288558,0.06238616964705167,0.4771999014306865,0.08625768856413742,0.5576995902469002,0.13699614654910328,0.29103403114449544,0.2254270794755853,0.7745729205244147,-4.327286434392372,2.0083841574120687
407,Na0.55O3.35Fe0.55P0.9,27.500000000000004,27.500000000000004,45.0,13.653553135691096,35.17826175309813,766.2269176483154,872.2453622758389,833.5314455270768,1065.9377480686574,986.4485241413117,-6.640477051264357,1.8303705256428846,0.09946025911889825,0.06314114309274495,0.47607367317855526,0.08783889775803072,0.5473547356731171,0.13836429155074936,0.28959854850201294,0.224564884039617,0.775435115960383,-4.225093158673099,1.9915938580356727
408,Na0.55O3.3Fe0.6P0.85,27.500000000000004,30.0,42.5,13.605207460210108,38.24039949566771,763.6966575622558,870.2758538365365,833.5323943138123,1073.0420783480436,987.6895971238614,-6.658414348382475,1.933695357932334,0.09932434004672039,0.06508201137747474,0.4738158110468674,0.09144433992218116,0.5256259839677206,0.13955697621420116,0.29157792526491516,0.22575325852298822,0.7742467414770118,-4.127538147576551,1.9786232613203596
409,Na0.55O3.25Fe0.65P0.8,27.500000000000004,32.5,40.0,13.557202949755943,41.28092839122704,761.1772579193115,868.3543254673482,832.3539560079575,1079.8832360247043,992.0516775488854,-6.655542006141176,2.0051517594718806,0.09924875576602138,0.06591147608760338,0.4716598549171593,0.09350870293104727,0.5066781049722072,0.14080434804503575,0.2875486006497112,0.22333028866219964,0.7766697113378004,-4.061601839110164,1.963316480888691
410,Na0.55O3.2Fe0.7P0.75,27.500000000000004,35.0,37.5,13.509536005733608,44.30007636902625,760.0803531646728,865.421706879139,828.9353870391847,1087.8206414223832,997.7849952220918,-6.652521244999871,2.04474516594069,0.09683706091173891,0.06329631122321804,0.468326879748518,0.09058915098624351,0.4736594351533783,0.13859239128582476,0.26596738403877385,0.2100902340708549,0.7899097659291451,-4.028369424670103,1.949531822734194
411,Na0.55O3.15Fe0.75P0.7,27.500000000000004,37.5,35.0,13.462203079981224,47.29806816396206,760.2668403625488,862.1068389058114,827.0301780939103,1097.9124711780657,1001.4646671056748,-6.6403391089925865,2.0257133223452177,0.09275784838657289,0.060809344537023156,0.4639524471893079,0.08781566443108849,0.4318811114133232,0.1339529664278112,0.24646623066875778,0.19773197588876754,0.8022680241112324,-4.055422114167812,1.907471828587855
412,Na0.55O3.1Fe0.8P0.65,27.500000000000004,40.0,32.5,13.415200673889622,50.275125372342046,759.7848896026611,866.7788166344167,825.8930346012116,1109.456987100909,1002.8688122868539,-6.645487062191924,1.974691854196618,0.09643810285186306,0.059586036923608796,0.46370607647790946,0.0870090283489615,0.44088813932495313,0.14082134100838642,0.2331331060093793,0.18905753553550778,0.8109424644644923,-4.115529084983903,1.8692031003088285
413,Na0.55O3.05Fe0.85P0.6,27.500000000000004,42.5,30.0,13.368525337540309,53.23146650648503,757.7766002655029,871.2565077185632,825.301172399521,1121.868825492747,1005.4660076141358,-6.620948616232935,1.9087241088524376,0.10115256336070988,0.06018936492362192,0.46352173435428534,0.08910881137047437,0.45281057396114194,0.14975377626242378,0.22768690863528437,0.1854600770227196,0.8145399229772804,-4.19116005116423,1.8064101860469246
414,Na0.55O3Fe0.9P0.55,27.500000000000004,45.0,27.500000000000004,13.322173668861334,56.1673070481854,758.066856765747,873.3852153360845,823.7737612962724,1136.6849609032938,1010.7556368350984,-6.581428591896837,1.8299665272621135,0.10145146855703706,0.05780573051508464,0.4609496648540173,0.08667692558260683,0.43797368023244626,0.1521216203308732,0.20998578706369486,0.17354401126749847,0.8264559887325016,-4.281313700794551,1.7327267832805733
415,Na0.55O2.95Fe0.95P0.5,27.500000000000004,47.5,25.0,13.276142312800705,59.08285950106914,759.0073265075683,875.7472138047219,821.2630456924439,1153.1772215069414,1015.9261811614037,-6.563101476903115,1.7470308484267447,0.1012332580976591,0.053986254691643566,0.45798258055899566,0.08202255368381457,0.42079041219815266,0.15380600847993203,0.1875657134321058,0.15794133437048669,0.8420586656295133,-4.376761262100386,1.6770108955241632
416,Na0.55O2.9Fe1P0.45,27.500000000000004,50.0,22.5,13.230427960516849,61.97833344186815,759.7855590820312,878.0629865765573,817.9033466815949,1170.6455316055992,1019.0797663569451,-6.559211155618242,1.6754302710220104,0.10103607309063281,0.04964593126653142,0.4548533178999859,0.07649235617189316,0.40425319112179336,0.15567211837696437,0.16475995807556945,0.14145400254640267,0.8585459974535974,-4.461420552475039,1.6300351026889595
417,Na0.55O2.85Fe1.05P0.4,27.500000000000004,52.5,20.0,13.185027348585749,64.85393557063882,759.6959976196289,881.3571284651757,812.5194337606431,1188.6021158256751,1024.0264120042325,-6.537327225338485,1.6225930606378904,0.10235648180807219,0.044441647408914334,0.45237282856400957,0.06953233438971243,0.3959743392096364,0.1601444936221201,0.14045697571333532,0.12315850462090602,0.876841495379094,-4.527479937379463,1.5723865679274982
418,Na0.55O2.8Fe1.1P0.35,27.500000000000004,55.00000000000001,17.5,13.139937258224348,67.70986975995032,758.9513877868652,886.1056050300599,806.8863965511323,1206.8310163586154,1030.686031126976,-6.509303117860231,1.5732738223216816,0.10536207266768674,0.03971973550108276,0.45076484719846055,0.06315952449082098,0.3964581936818725,0.16753934348019553,0.119854115770681,0.10702654397818387,0.8929734560218161,-4.590019104284314,1.5148578979881167
419,Na0.55O2.75Fe1.15P0.3,27.500000000000004,57.49999999999999,15.0,13.095154514529858,70.54633710306692,757.2721103668213,891.265747332573,802.0003707647325,1229.0399245411127,1038.0998545825482,-6.473564719791058,1.4866486525888873,0.1090230140536574,0.036392845752843545,0.44870379460490123,0.05906497781391275,0.3966959169973048,0.17694252189063914,0.10474032206705891,0.09480990235884687,0.9051900976411531,-4.692483329174698,1.4440927060938498
420,Na0.55O2.7Fe1.2P0.25,27.500000000000004,60.0,12.5,13.05067598573451,73.36353596114841,755.3519691467285,896.5191570162774,796.2481478691102,1251.013091251301,1046.2363685309888,-6.416405545715385,1.4323971364581485,0.11284229466243974,0.03269044825220503,0.44683750465552013,0.05414188403927699,0.3982217302932959,0.18688928292464269,0.08992816908495076,0.08250834471087205,0.9174916552891279,-4.7621265723426855,1.35655002116933
421,Na0.55O2.65Fe1.25P0.2,27.500000000000004,62.5,10.0,13.006498582475508,76.16166200949188,753.2528537750244,900.9883618295194,790.5139971017838,1272.212035086636,1052.1936949431897,-6.369033288516599,1.379704043329948,0.11612490998360535,0.02928846945251702,0.44483040253335987,0.04946697930186444,0.3979689839235294,0.19613003430932827,0.07735373696483937,0.07179975741557565,0.9282002425844244,-4.829414956014769,1.277999468205893
422,Na0.55O2.6Fe1.3P0.15,27.500000000000004,65.0,7.5,12.962619257079728,78.94090828283747,752.3948787689209,904.9590798258782,785.0151002645493,1294.2123004286905,1057.405988687277,-6.317864999687062,1.3006687732617808,0.11788189697039853,0.025204691289692934,0.4421752689153932,0.0433551881014955,0.39194075471152345,0.20277145068635377,0.06406205981712636,0.06020519125372847,0.9397948087462715,-4.923342272977046,1.1948967896221536
423,Na0.55O2.55Fe1.35P0.1,27.500000000000004,67.5,5.0,12.91903500286285,81.70146521976015,752.6663898468017,908.7599908053876,781.1747730016709,1315.0918794062645,1061.3400091767312,-6.288571474087577,1.2223547367586338,0.11869406495693573,0.02167786418675181,0.43949043963134904,0.037876519450631786,0.3841529679003613,0.20738750004548132,0.05339477385702268,0.05068828437558772,0.9493117156244123,-5.015557455319078,1.1355872859231897
424,Na0.55O2.5Fe1.4P0.05,27.500000000000004,70.0,2.5,12.87574285344258,84.44352070616891,753.1168006896972,911.2192549943925,777.630693101883,1335.0808610163083,1064.5817524135114,-6.273038563149561,1.1266941222039384,0.11842163191849096,0.018361354078227882,0.43636638030230773,0.03254992106103089,0.3730048960757265,0.20993085555906668,0.043975038170495154,0.04212269121640956,0.9578773087835905,-5.124321018080685,1.092297788522658
425,Na0.55O2.45Fe1.45,27.500000000000004,72.5,0.0,12.832739882065631,87.16726011793436,792.0314792633056,882.4391280055047,975.2781055212022,1460.2750439948509,1044.1683415710927,-6.19436345036091,0.49193060023491464,0.06191138382730442,0.12548774767566506,0.3917935320495276,0.23136280697875825,0.15645903316239337,0.11414653471386033,0.3778304804038528,0.27422131080530876,0.7257786891946912,-5.836938726182284,0.8265838027817941
426,Na0.6O3.8P1.4,30.0,0.0,70.0,15.763388979137789,0.0,552.8435720443725,812.738651508093,765.6673507928849,875.2413090781163,779.2632229864597,-6.773057035482955,1.203414918403495,0.2969410570182817,0.24316011657708173,0.5691108856703758,0.3849620209230372,4.158144462458311,0.4701059985244084,1.942284298925407,0.6601280167367837,0.33987198326321627,-4.6808406956476665,2.0423100137616137
427,Na0.6O3.75Fe0.05P1.35,30.0,2.5,67.5,15.704329825555469,3.3718391821408047,618.4879955291748,816.8345420002938,811.6214748859406,1019.5184566788927,927.700599783659,-6.5982942172516745,0.8439597893746925,0.19454924545185573,0.18943598136114484,0.4986760222459341,0.3122671430211381,0.9786003333596665,0.3206958710676589,0.928986451323813,0.4815930410948578,0.5184069589051422,-5.17283039534846,1.8867921291489267
428,Na0.6O3.7Fe0.1P1.3,30.0,5.0,65.0,15.645711562484228,6.718506789511062,645.6686347961426,822.842250609398,811.342441225052,1019.9586847597626,927.4645211338997,-6.56991084873017,0.8834185940097469,0.17370665935844867,0.16243187974612092,0.4940134212188515,0.2565926196511276,0.8988272163958871,0.2744033181497109,0.794155831884413,0.442634813415458,0.557365186584542,-5.1337465664861375,1.8552215827256942
429,Na0.6O3.65Fe0.15P1.25,30.0,7.5,62.5,15.58752927125609,10.040283641533035,678.9935325622558,825.6003702521325,813.8934576749803,1021.2959939298977,926.9129372179508,-6.564743688379067,0.9281313016672024,0.1435498019783086,0.13208700113826552,0.4855645802602916,0.19867630344528453,0.7491574667570557,0.21591787058212447,0.6504256290623157,0.3940956912017011,0.6059043087982988,-5.090171955083587,1.841274713633731
430,Na0.6O3.6Fe0.2P1.2,30.0,10.0,60.0,15.529778106096954,13.337446395930616,709.3409580230713,827.1199431359769,816.5854819059373,1024.1496627396152,932.127322101593,-6.579400491280869,0.9876655366394749,0.11500173206896844,0.10471567563278336,0.47714128546716206,0.15118896303655696,0.5977726880484822,0.16604001754128916,0.5166812667393779,0.3406656876893851,0.6593343123106149,-5.033061316000606,1.8669322793494159
431,Na0.6O3.55Fe0.25P1.15,30.0,12.5,57.49999999999999,15.47245329278121,16.610267625539343,727.9172252655029,827.5892175972463,819.2197205066682,1026.888453300133,939.8700047671796,-6.595581643590971,1.072759145723984,0.09706214147352166,0.08891179460412134,0.47161302684734363,0.1254297770022729,0.5001122657606841,0.13692764626553336,0.43965451136050115,0.30538890260901497,0.694611097390985,-4.950287395322034,1.9073953713299974
432,Na0.6O3.5Fe0.3P1.1,30.0,15.0,55.00000000000001,15.415550127316084,19.85901589342156,740.944921875,828.6310297489167,820.3779632091523,1030.1835139356474,948.875845783949,-6.5945920387488695,1.1816372290887005,0.08511697837109267,0.0771057197670456,0.46785485061090526,0.10720505531388604,0.43505347119750165,0.11834362485678752,0.3786031449554076,0.27462808738018213,0.7253719126198178,-4.844191962050768,1.9358855964273374
433,Na0.6O3.45Fe0.35P1.05,30.0,17.5,52.5,15.359063974654893,23.083955826330083,749.5986865997314,831.9163589715959,821.1988896369935,1034.0122347447239,959.0668493151666,-6.57592006807572,1.3000523246880682,0.07960995973339421,0.06924502499231905,0.46642255270813865,0.09551804761298222,0.407319902283775,0.10981565715552033,0.33644602034245846,0.25174680849155856,0.7482531915084415,-4.728999030295256,1.9526002342932074
434,Na0.6O3.4Fe0.4P1,30.0,20.0,50.0,15.302990267438462,26.28534818656271,755.7822956085205,836.5188961565495,821.7146681785584,1038.6284783706737,966.4027503073216,-6.562588558645739,1.4145601064541933,0.07773385982510597,0.06348022795741934,0.4661802683571319,0.08723725463422281,0.3994694346678377,0.10682520749314951,0.30395654620442675,0.23310327870141634,0.7668967212985837,-4.618360346412187,1.9553216939035507
435,Na0.6O3.35Fe0.45P0.95,30.0,22.5,47.5,15.247324504764068,29.4634499422484,759.0323204040527,842.1222421169282,821.5614165306092,1043.2369082806867,971.1323943674565,-6.568709528692471,1.5396338846428974,0.07964626352207224,0.05993758045773897,0.4672566277633738,0.0823800178802276,0.41314700363631923,0.10946822616017793,0.2820749178580976,0.22001437975976235,0.7799856202402377,-4.497132002154059,1.9621721389124585
436,Na0.6O3.3Fe0.5P0.9,30.0,25.0,45.0,15.192062250981085,32.618514336105,758.9320472717285,847.5420724689961,821.5114922761918,1048.3844845903452,971.9490393936635,-6.58871203115156,1.670941168844256,0.08452054231982639,0.05969131165549073,0.46895054492517463,0.08245724400416224,0.4411917993881164,0.11675620434768867,0.27583470542764693,0.21619940596865164,0.7838005940313484,-4.3701000012473,1.9568422953446543
437,Na0.6O3.25Fe0.55P0.85,30.0,27.500000000000004,42.5,15.137199134512766,35.7507909527072,756.3756774902344,847.109680646658,821.6785239219666,1054.7475093513783,971.7453917503358,-6.6106230260542596,1.7864252291938556,0.08602438247256063,0.061913250188085835,0.4677261529205633,0.08633652346994648,0.436982045720848,0.11995891176391663,0.28018677093143396,0.21886397929856488,0.7811360207014352,-4.2598717878568975,1.9429589172020099
438,Na0.6O3.2Fe0.6P0.8,30.0,30.0,40.0,15.082730846703488,38.8605257843021,752.1051429748535,845.3023905396462,822.4146017074586,1062.24319042471,975.9634036660195,-6.614689703914433,1.8792929506418732,0.0877362626608416,0.06618960645395496,0.4658986232019704,0.09348354999209982,0.42959760272926556,0.12391518451285045,0.2931654608346013,0.22670375115446872,0.7732962488455313,-4.173154960756116,1.930205704498454
439,Na0.6O3.15Fe0.65P0.75,30.0,32.5,37.5,15.028653140690718,41.94796129520903,751.0379928588867,843.2677254915238,821.525001192093,1070.7639645292518,981.0093600988389,-6.6192976742334535,1.9354267298819163,0.08613451300930249,0.06582870797692097,0.46287562820521444,0.09385278641482811,0.40541212031791773,0.12280301863499238,0.2828089452364427,0.2204606900245121,0.7795393099754879,-4.123960764162744,1.9176660006646897
440,Na0.6O3.1Fe0.7P0.7,30.0,35.0,35.0,14.974961830301227,45.01333648483873,750.4025825500488,846.8453006684781,819.0935770511628,1081.311649797678,986.8224712550641,-6.614461837250306,1.9555824622118385,0.08919049206255615,0.06352562141910395,0.46232391806175344,0.09153885673965227,0.4113286127267913,0.12852130357906513,0.26196132776674486,0.207582690533259,0.7924173094667409,-4.112319301792729,1.8905048275086562
441,Na0.6O3.05Fe0.75P0.65,30.0,37.5,32.5,14.92165278897086,48.05688694936679,749.3071655273437,852.0693755984307,818.7455982208253,1093.7587330358697,990.7618479967118,-6.596319372829238,1.9280088764484506,0.09395327046747971,0.06348606013023197,0.4623108572855006,0.09267018372180189,0.4251830165822957,0.137142969931117,0.25249133187831646,0.20159128087510533,0.7984087191248946,-4.149834190824444,1.8349203460562373
442,Na0.6O3Fe0.8P0.6,30.0,40.0,30.0,14.868721948687282,51.078844942094136,746.4417938232422,858.7541499078275,818.8383985996247,1107.137310963304,993.0454457640649,-6.582951195200432,1.8651889059116957,0.10144392657751185,0.06539080930565996,0.4632951179101254,0.09698894860317282,0.45217379313205663,0.15046364902657222,0.25111646860830583,0.2007139022697369,0.799286097730263,-4.223214067906357,1.7771215787211063
443,Na0.6O2.95Fe0.85P0.55,30.0,42.5,27.500000000000004,14.816165298955172,54.07943943252759,744.7950977325439,866.0717225909234,818.8729163646699,1122.728999242906,998.1142946720124,-6.543506689892866,1.790717241915285,0.10801949975475862,0.06598014185264578,0.4637539745771262,0.09946066892444468,0.47252361764449774,0.1628322007322475,0.24379244914379777,0.19600733973873188,0.8039926602612681,-4.3098326386636,1.6993624613253664
444,Na0.6O2.9Fe0.9P0.5,30.0,45.0,25.0,14.763978885783272,57.05889616421182,743.9790023803711,871.6903683185578,817.761841917038,1139.9765303040278,1003.23267056942,-6.511856359466516,1.697723010309957,0.11202982038948343,0.06472312155144927,0.46269158331805693,0.09917328217677887,0.47602666120775705,0.1716599064349565,0.2289865800532703,0.18632146499382027,0.8136785350061797,-4.416068810144785,1.627373588978682
445,Na0.6O2.85Fe0.95P0.45,30.0,47.5,22.5,14.712158810692747,60.01743771134325,742.9996284484863,874.1896974980832,815.1004499435426,1157.6341983271989,1008.88160892725,-6.487414385792532,1.604002799215403,0.11332601372624339,0.06228290560113305,0.4599464058687702,0.09704018512851136,0.46284217427343693,0.1765681489283444,0.21049260645202017,0.17389003892306168,0.8261099610769383,-4.5231398968638725,1.5663749150292727
446,Na0.6O2.8Fe1P0.4,30.0,50.0,20.0,14.660701229746412,62.95528353419607,743.1078609466553,877.2966110348702,811.7431906700135,1175.8825500253438,1016.2260945975781,-6.470595905264756,1.5308340353711878,0.11411747719644519,0.05836920508929992,0.45716570860325745,0.09236254025885661,0.4494141637811562,0.18057775612448793,0.1884864350969084,0.15859367808563954,0.8414063219143605,-4.6098938556886395,1.5188344857542344
447,Na0.6O2.75Fe1.05P0.35,30.0,52.5,17.5,14.609602352598197,65.87265003338901,742.6594585418701,882.3249713420869,807.8088431596757,1195.272535496651,1021.1000272870065,-6.457489643341844,1.4654092517229058,0.11684825732416246,0.0545058827029228,0.45529201956327703,0.08772443933551889,0.44629046139894635,0.1880613128854975,0.16814319872104425,0.1439405707323707,0.8560594292676292,-4.689524629418655,1.4679351009562043
448,Na0.6O2.7Fe1.1P0.3,30.0,55.00000000000001,15.0,14.558858441562467,68.76975060302128,741.0352272033691,887.9566728711129,803.3050428867341,1215.8911031120779,1028.2665826618672,-6.426428186727577,1.4038785752399203,0.1208343784173581,0.051213316327412176,0.453750690107981,0.08403084414538325,0.44802079964518055,0.19826513001577292,0.1509256411846654,0.13113413741422542,0.8688658625857746,-4.765910786088635,1.4045636551416736
449,Na0.6O2.65Fe1.15P0.25,30.0,57.49999999999999,12.5,14.508465810702653,71.6467956827049,739.9329666137695,893.5724626421929,799.166073703766,1238.379808824826,1034.2693638443948,-6.389577956486887,1.3705025431092266,0.12406492332446967,0.047831131182772074,0.45168411877848097,0.08005199087299887,0.44558069231809727,0.20763974976211624,0.1348616911392129,0.11883535429223462,0.8811646457077654,-4.815205181766975,1.331137790625626
450,Na0.6O2.6Fe1.2P0.2,30.0,60.0,10.0,14.458420824938727,74.50399280852028,738.1701530456543,897.9861395001412,794.1549887895585,1260.5709283348708,1041.626616472006,-6.335544746361053,1.3394560505107607,0.12678063793331573,0.04441228532682125,0.44927587062947877,0.075842724760563,0.44076859089456444,0.21650291033184416,0.12003199504391145,0.10716836266735892,0.892831637332641,-4.861678523640013,1.2466361432383382
451,Na0.6O2.55Fe1.25P0.15,30.0,62.5,7.5,14.40871989917312,77.3415466629207,738.2069744110107,902.3289478361608,788.677100801468,1284.120470673008,1048.2536945283414,-6.298734676528599,1.2638543526880748,0.1278088599733432,0.039303264407899254,0.4461834061687637,0.06836853096751842,0.42987327797554337,0.22232514608263781,0.10186860791687113,0.09245077605891505,0.907549223941085,-4.953357185890109,1.177492969084876
452,Na0.6O2.5Fe1.3P0.1,30.0,65.0,5.0,14.359359497434596,80.15965912361122,739.5410980224609,905.6785768806935,784.8744087457658,1304.8891613839883,1051.4432693362237,-6.272158962903936,1.1893514213381537,0.12731922662460027,0.03474111983214234,0.44299802975115193,0.06129924468636904,0.41616501492550345,0.22464942016405257,0.08717697044807406,0.08018654995252938,0.9198134500474706,-5.0417958263113745,1.1196987701588064
453,Na0.6O2.45Fe1.35P0.05,30.0,67.5,2.5,14.310336132039636,82.95852931142609,740.7823871612549,908.595202112198,781.6236394882203,1324.6197916202889,1055.0125143766404,-6.240200008470808,1.1241580840177696,0.12668753404754182,0.03083243402018627,0.439911999438391,0.055132590940063814,0.40337234669077043,0.2265345638062711,0.07521462567755352,0.06995312738622443,0.9300468726137756,-5.120024395400746,1.0608934616191161
454,Na0.6O2.4Fe1.4,30.0,70.0,0.0,14.26164636277098,85.73835363722903,776.0395511627197,882.8046088457108,986.5137284040452,1454.0262324859166,1026.1402606010438,-6.234654379924689,0.49032696491620786,0.07342718810544241,0.14475266851374644,0.3958648284362913,0.27121578652270695,0.18690654076190757,0.13757682520565848,0.4502001024649963,0.31043998804010764,0.6895600119598924,-5.83481751872283,0.8547513950765306
455,Na0.65O3.7P1.35,32.5,0.0,67.5,17.37142159904814,0.0,561.4103416442871,786.9884088277818,754.7256258964538,845.2607460253676,766.0844946444034,-6.726223451585957,1.3182423334809275,0.26687394185074903,0.22870491166327633,0.559468674465711,0.34433865910979683,3.871100388828069,0.4018060417676137,2.1352518666447176,0.6810463584636409,0.31895364153635913,-4.535739068068104,2.0790535791147047
456,Na0.65O3.65Fe0.05P1.3,32.5,2.5,65.0,17.305219982105573,3.429749988465549,612.1163372039795,798.8683721065522,802.8882996082307,1004.5776343119061,916.5653917133808,-6.543666894999638,0.8232379615898007,0.18590104788714526,0.1899026574834329,0.4941370390324998,0.31165964835321663,0.9078445613019765,0.3050923877569047,0.9458703539507226,0.4860911478662036,0.5139088521337964,-5.18072904820528,1.850548871466337
457,Na0.65O3.6Fe0.1P1.25,32.5,5.0,62.5,17.23952103161376,6.833458010989665,640.5256942749023,803.514319831133,801.8302216768266,1003.6496308574439,918.7917216062546,-6.5008620111854585,0.8856028294151091,0.16239594032131038,0.16071796615330552,0.4887035509831988,0.25183147037454395,0.8143921465952766,0.25446071408694937,0.799251806636524,0.4442134245404067,0.5557865754595933,-5.117561428987961,1.823594747523953
458,Na0.65O3.55Fe0.15P1.2,32.5,7.5,60.0,17.174319044133803,10.211419549320505,671.4253658294678,803.3472871720792,804.4628789663316,1006.3142742411989,921.690628015995,-6.509510467794063,0.9328403171633344,0.13109415688462317,0.13220274872596777,0.4788271481373845,0.19814192300064726,0.6499673826152126,0.19648039537445428,0.6590864182816399,0.39725864247883685,0.6027413575211632,-5.072626948956103,1.833443797365334
